indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,25496.55,14.05,0.06,25556.3,25572.95,25400.95,25482.5,26373.2,21743.65,22.3,3.46,1.22,24,26,13.08,1.79
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,70628.5,229.25,0.33,70534.6,70697.25,70118.55,70399.25,70833.65,56192.45,19.68,3.65,1.33,26,23,19.08,6.59
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,61187.7,144.35,0.24,61193.9,61284.75,60813.3,61043.35,61764.85,47702.9,16.43,2.18,0.96,6,8,25.88,4.64
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,28309.85,-29.8,-0.11,28404.4,28408.15,28173.95,28339.65,28562.5,22855.6,18.1,2.99,0.83,12,7,22.89,5.55
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,13652.95,94.4,0.7,13591.95,13690.3,13559.3,13558.55,14118.4,5520.25,28.43,4.47,0.82,5,20,23.5,4.49
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,26226.85,26.35,0.1,26272.1,26290.35,26113.25,26200.5,26975.15,22177.35,21.81,3.49,1.24,50,49,14.09,2.57
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14297.55,28.9,0.2,14306.5,14328.6,14230.15,14268.65,14700.95,11941.45,23.25,3.62,1.16,84,115,15.13,2.94
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23448.5,44.7,0.19,23462.05,23502.95,23340.75,23403.8,24144.2,19519.85,23.74,3.64,1.11,240,257,14.84,3.27
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,16945.05,116.35,0.69,16865.45,16965.4,16839.1,16828.7,17572.45,13269.65,32.4,4.48,0.81,14,36,21.54,3.65
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,59798.15,392.05,0.66,59542.55,59879.55,59404.75,59406.1,61548.85,46865.7,33.02,4.32,0.81,34,66,20.31,4.64
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,17117.65,-1.05,-0.01,17143.6,17206.0,17036.3,17118.7,19224.95,14084.3,30.48,3.7,0.75,54,45,11.09,4.68
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,13.06,-0.43,-3.15,13.49,13.61,11.81,13.49,23.19,8.72,0,0,0,,,-4.81,-7.96
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,22087.15,128.1,0.58,22005.25,22112.55,21948.0,21959.05,22650.05,17269.5,32.7,4.44,0.82,60,89,19.98,5.13
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,8409.85,-7.5,-0.09,8428.75,8455.8,8361.6,8417.35,9282.7,6776.05,30.32,3.73,0.77,30,20,13.19,5.33
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,16047.45,11.75,0.07,16059.5,16121.9,15983.1,16035.7,18077.35,13314.7,26.37,3.42,0.74,130,119,11.12,4.79
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,19839.65,81.35,0.41,19795.75,19885.45,19730.4,19758.3,20668.15,15832.85,30.26,4.04,0.79,190,208,16.85,5.02
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,16149.8,34.75,0.22,16151.55,16190.6,16075.85,16115.05,17112.15,5531.55,24.97,3.67,1.01,240,257,14.89,3.75
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16637.25,56.8,0.34,16620.5,16666.7,16549.95,16580.45,17095.2,5635.2,26.18,3.91,1.03,110,138,17.05,3.84
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,13143.05,25.4,0.19,13150.25,13175.4,13083.8,13117.65,13842.6,6252.1,23.79,3.59,1.1,367,380,14.5,3.33
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,21528.5,55.35,0.26,21522.65,21679.7,21457.55,21473.15,26476.9,5802.95,25.22,2.73,0.81,127,123,5.83,4.88
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,17701.0,44.9,0.25,17693.4,17747.6,17618.4,17656.1,18838.1,14014.4,26.25,3.74,0.94,240,257,15.12,4.15
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1584.9,4.65,0.29,1584.55,1588.15,1576.9,1580.25,1641.4,1346.5,24.18,3.83,1.19,58,91,0.0,2.33
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,28693.4,226.9,0.8,28556.85,28719.6,28459.45,28466.5,29179.1,19316.65,33.65,4.88,1.11,1,14,32.46,7.05
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,30734.35,-14.7,-0.05,30823.15,30840.6,30590.3,30749.05,0.0,0.0,17.87,3.1,0.92,12,7,24.74,4.95
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,52023.0,-82.3,-0.16,52156.55,52197.55,51741.7,52105.3,58485.05,49336.5,37.58,9.33,1.58,10,5,-0.82,0.7
SECTORAL INDICES,NIFTY IT,NIFTY IT,30554.2,27.85,0.09,30797.05,31112.2,30459.8,30526.35,40301.4,29875.0,21.69,5.66,3.47,4,6,-21.92,-20.1
