indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,23719.3,64.6,0.27,23671.2,23835.65,23671.0,23654.7,26373.2,22182.55,20.4,3.24,1.32,19,31,-3.62,-2.7
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,69783.05,277.45,0.4,69670.35,69947.5,69416.0,69505.6,72037.6,59896.1,18.81,3.71,1.43,14,36,4.6,-2.19
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,54055.35,615.95,1.15,53483.85,54213.05,53483.55,53439.4,61764.85,49954.85,13.49,1.82,1.12,1,13,-1.61,-5.37
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,25531.5,294.3,1.17,25269.9,25628.2,25265.95,25237.2,28562.5,23373.95,16.25,2.71,0.9,3,17,-2.65,-4.11
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14381.55,29.65,0.21,14396.05,14416.9,14322.2,14351.9,14590.6,6054.2,30.12,4.88,0.59,9,16,15.29,3.17
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,24669.3,72.9,0.3,24621.2,24772.0,24613.3,24596.4,26975.15,22720.45,20.09,3.32,1.34,33,67,-2.19,-2.61
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13675.9,36.3,0.27,13659.0,13722.65,13643.65,13639.6,14700.95,12396.1,21.46,3.54,1.2,74,126,-0.17,-1.73
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,22651.3,48.45,0.21,22639.7,22727.9,22604.8,22602.85,24144.2,20385.65,22.27,3.57,1.14,243,255,0.25,-1.48
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17478.25,24.15,0.14,17513.2,17516.1,17393.0,17454.1,17686.3,14804.55,32.9,4.75,0.59,23,27,10.91,2.47
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,61389.3,88.7,0.14,61490.25,61501.8,61094.6,61300.6,62113.85,52032.85,29.63,4.83,0.64,41,59,8.99,1.97
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,17956.2,-26.85,-0.15,18020.55,18037.45,17933.0,17983.05,19224.95,14986.0,30.17,3.5,0.68,66,34,2.59,0.65
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,17.91,0.09,0.49,17.82,19.03,16.47,17.82,28.91,8.72,0,0,0,,,3.77,-2.13
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,22504.2,25.05,0.11,22553.8,22557.85,22419.0,22479.15,22846.7,19218.0,28.89,4.8,0.68,66,84,8.44,1.41
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,8836.7,-21.6,-0.24,8871.7,8881.3,8824.65,8858.3,9282.7,7338.35,29.31,3.35,0.69,35,15,5.43,1.67
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,16775.3,-21.0,-0.13,16836.45,16843.9,16758.4,16796.3,18077.35,14143.45,30.2,3.57,0.71,144,104,2.06,0.55
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,20387.65,6.65,0.03,20442.35,20446.45,20334.3,20381.0,20886.3,17390.85,29.31,4.31,0.69,210,188,6.16,1.12
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,15931.7,23.1,0.15,15939.4,15981.85,15902.45,15908.6,17112.15,8254.5,23.92,3.67,1.02,243,255,1.64,-0.74
