indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,24161.0,-165.65,-0.68,24233.65,24253.8,24138.4,24326.65,26373.2,22182.55,21.16,3.33,1.28,31,19,-0.46,0.68
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,71497.8,-355.1,-0.49,71776.4,71889.6,71452.6,71852.9,72037.6,59896.1,20.14,3.83,1.39,37,12,13.92,8.09
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,55408.6,-638.8,-1.14,55783.95,55797.7,55368.5,56047.4,61764.85,49954.85,14.14,1.91,1.05,11,3,1.92,-0.53
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26096.65,-352.85,-1.33,26344.35,26353.15,26087.2,26449.5,28562.5,23373.95,17.11,2.84,0.86,17,2,0.45,0.17
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14484.9,-66.55,-0.46,14547.5,14590.6,14459.55,14551.45,14577.2,5520.25,32.35,4.95,0.61,14,11,20.87,9.57
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25155.85,-163.65,-0.65,25235.7,25247.15,25133.95,25319.5,26975.15,22720.45,20.96,3.41,1.3,68,31,1.94,1.98
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13912.2,-79.7,-0.57,13956.25,13962.9,13900.15,13991.9,14700.95,12396.1,22.84,3.63,1.18,127,72,4.39,3.27
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23107.85,-106.15,-0.46,23166.05,23185.65,23080.3,23214.0,24144.2,20385.65,23.65,3.67,1.11,288,211,5.79,4.39
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17614.55,-3.0,-0.02,17636.55,17686.3,17555.45,17617.55,17644.1,14783.9,34.76,4.8,0.6,25,25,16.66,8.66
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,61844.8,-158.35,-0.26,62039.15,62113.85,61766.35,62003.15,62094.4,52032.85,36.11,4.89,0.66,59,41,16.19,8.88
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,18758.45,62.8,0.34,18714.4,18795.8,18669.1,18695.65,19224.95,14986.0,31.74,3.65,0.64,53,47,15.91,13.43
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,17.16,0.54,3.23,16.62,17.43,16.16,16.62,28.91,8.72,0,0,0,,,-18.32,-12.89
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,22758.05,-46.9,-0.21,22824.5,22846.7,22728.0,22804.95,22836.9,19165.1,34.17,4.88,0.7,89,61,16.16,8.84
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,9181.6,13.0,0.14,9179.95,9208.25,9148.15,9168.6,9282.7,7338.35,29.65,3.47,0.66,27,23,17.73,13.65
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,17460.75,51.75,0.3,17416.4,17506.4,17389.95,17409.0,18077.35,14143.45,31.26,3.68,0.68,131,119,15.02,12.77
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,20818.15,-7.45,-0.04,20840.4,20886.3,20777.25,20825.6,20855.45,17390.85,33.13,4.39,0.69,220,180,15.71,10.14
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,16294.0,-46.15,-0.28,16319.65,16346.9,16267.95,16340.15,17112.15,5531.55,25.76,3.77,0.98,288,211,8.78,6.42
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16549.0,-69.7,-0.42,16599.35,16608.6,16531.0,16618.7,17095.2,5635.2,26.17,4.04,0.99,157,92,8.91,5.41
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,13014.7,-56.8,-0.43,13046.3,13059.0,12998.5,13071.5,13842.6,6252.1,23.81,3.66,1.09,425,322,6.16,4.76
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,24048.3,24.85,0.1,24054.15,24153.85,23987.55,24023.45,26476.9,5802.95,28.49,3.41,0.64,137,111,15.8,14.4
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,18154.25,-30.55,-0.17,18173.8,18212.25,18120.95,18184.8,18838.1,14014.4,27.75,3.9,0.88,288,211,11.08,7.89
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1557.35,-7.25,-0.46,1560.9,1562.55,1554.95,1564.6,1641.4,1346.5,23.7,3.79,1.19,93,56,0.0,3.51
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,27273.85,-66.1,-0.24,27244.8,27392.15,27082.6,27339.95,29179.1,22220.7,31.2,4.69,1.16,8,7,20.29,4.89
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,28569.1,-348.3,-1.2,28829.85,28845.0,28558.75,28917.4,0.0,0.0,16.91,2.95,0.96,17,2,3.52,0.75
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,51140.15,71.7,0.14,51107.55,51261.2,50756.85,51068.45,58485.05,45334.15,36.05,9,1.61,5,10,-8.71,7.2
SECTORAL INDICES,NIFTY IT,NIFTY IT,29336.1,292.6,1.01,29031.55,29359.55,28961.8,29043.5,40301.4,28288.05,19.73,5.38,3.7,2,8,-18.52,-7.06
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1481.05,8.85,0.6,1467.9,1481.65,1465.65,1472.2,1786.15,1245.05,30.92,1.55,1.19,4,6,-3.01,9.73
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,13056.15,-109.25,-0.83,13156.0,13167.15,13037.55,13165.4,13256.2,8256.2,22.82,3.45,1.55,11,4,54.91,8.09
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,24113.85,-21.65,-0.09,24043.45,24306.75,24030.65,24135.5,24268.1,20576.05,36.01,5.26,0.65,12,8,14.2,9.65
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,8525.2,-111.4,-1.29,8612.05,8613.55,8518.3,8636.6,9918.65,6062.0,8.41,1.4,2.26,12,0,38.21,-2.19
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,26435.65,-346.2,-1.29,26642.0,26649.25,26414.95,26781.85,29748.45,23957.45,17.6,2.13,0.6,8,2,-2.66,-1.09
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,824.65,-2.85,-0.34,827.35,828.1,820.2,827.5,1049.7,638.65,37.39,3.96,0.35,6,4,-2.27,10.58
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,15413.35,22.25,0.14,15340.3,15521.65,15324.85,15391.1,15456.25,6482.8,39.17,5.77,0.55,11,9,12.53,9.49
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,36742.3,-315.9,-0.85,37055.5,37081.15,36695.55,37058.2,44426.55,14089.55,58.41,12.11,0.38,11,2,1.07,2.26
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,11574.55,-134.05,-1.14,11658.85,11661.85,11566.05,11708.6,13607.2,4632.7,9.73,1.59,2.26,12,3,4.25,3.95
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,47648.85,86.0,0.18,47454.95,48076.1,47438.95,47562.85,47791.55,20019.15,44.64,5.87,0.4,12,18,18.75,11.66
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,32193.6,-208.75,-0.64,32405.8,32410.3,32157.5,32402.35,32654.2,21702.4,23.75,4.46,0.73,19,10,18.96,6.86
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,22215.55,-76.3,-0.34,22315.05,22344.45,22144.4,22291.85,22342.95,12407.95,29.97,3.36,0.5,19,11,39.01,10.67
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,8939.2,125.3,1.42,8819.55,8944.35,8792.35,8813.9,11723.2,7748.35,56.37,8.22,1.22,4,16,-3.44,5.07
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,29651.2,73.55,0.25,29728.4,29873.95,29557.4,29577.65,31895.45,24851.65,47.53,4.36,0.58,10,10,2.42,11.14
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,19824.35,51.6,0.26,19726.1,19940.5,19710.45,19772.75,19847.3,16294.6,40.82,6.04,0.51,21,28,0.0,10.58
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,6075.95,-22.65,-0.37,6089.0,6095.5,6060.45,6098.6,6584.65,5614.0,14.5,2.91,2.83,32,17,4.51,0.55
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,11141.8,13.85,0.12,11099.25,11163.1,11059.55,11127.95,12852.45,10329.35,29.01,7.13,1.78,8,7,0.23,0.59
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5619.45,-5.85,-0.1,5619.8,5637.55,5604.2,5625.3,0.0,0.0,29.64,7.63,1.9,16,14,5.6,4.65
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,12206.3,-72.15,-0.59,12251.55,12253.45,12193.3,12278.45,13684.4,11528.6,16.11,2.83,2.01,13,7,-3.03,-1.65
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,18319.5,-255.6,-1.38,18430.5,18460.65,18285.8,18575.1,22435.45,15547.15,0,0,0,,,-5.58,0.86
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,12208.35,-170.35,-1.38,12282.35,12302.45,12185.95,12378.7,14993.4,10365.7,0,0,0,,,-7.66,0.82
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,177.9,1.2,0.68,177.4,178.05,177.25,176.7,193.35,161.8,0,0,0,,,2.89,-0.42
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,217.65,1.5,0.69,217.05,217.85,216.85,216.15,236.5,197.8,0,0,0,,,4.01,-0.41
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,5.53,0.0,0.0,5.53,5.53,5.53,5.53,0.0,0.0,0,0,0,,,31.04,0.0
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,52854.35,-352.75,-0.66,53250.95,53251.3,52838.25,53207.1,0.0,0.0,27.64,4.49,0.75,35,15,13.21,8.81
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,32761.75,-106.95,-0.33,32802.8,32870.7,32680.9,32868.7,0.0,0.0,25.54,3.87,1.32,31,19,9.33,3.54
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,34248.7,-133.25,-0.39,34340.4,34390.65,34202.05,34381.95,0.0,0.0,22.71,3.8,1.29,68,31,12.02,5.91
STRATEGY INDICES,NIFTY100 LOW VOLATILITY 30,NIFTY100 LOWVOL30,19925.95,-47.15,-0.24,19935.55,19976.3,19864.55,19973.1,0.0,0.0,27.19,4.87,1.34,15,15,3.41,2.46
STRATEGY INDICES,NIFTY200 QUALITY 30,NIFTY200 QUALTY30,20587.15,-1.9,-0.01,20564.35,20673.2,20506.25,20589.05,0.0,0.0,30.48,10.13,2.01,15,15,5.01,5.53
STRATEGY INDICES,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY ALPHALOWVOL,26319.05,-97.4,-0.37,26365.35,26387.55,26244.3,26416.45,0.0,0.0,30.96,4.68,0.72,20,10,1.8,3.84
STRATEGY INDICES,NIFTY200 MOMENTUM 30,NIFTY200MOMENTM30,31196.0,-155.75,-0.5,31285.85,31361.5,31111.0,31351.75,0.0,0.0,26.64,4.7,0.81,21,9,7.31,4.27
STRATEGY INDICES,NIFTY MIDCAP150 QUALITY 50,NIFTY M150 QLTY50,24045.05,13.15,0.05,24034.7,24120.5,23977.75,24031.9,0.0,0.0,32.06,7.87,1.33,28,22,5.56,8.35
STRATEGY INDICES,NIFTY200 ALPHA 30,NIFTY200 ALPHA 30,25944.85,-145.55,-0.56,26082.25,26103.25,25933.2,26090.4,0.0,0.0,24.22,4.33,0.94,21,9,12.52,6.82
STRATEGY INDICES,NIFTY MIDCAP150 MOMENTUM 50,NIFTYM150MOMNTM50,63619.35,-300.75,-0.47,63907.6,63922.85,63523.1,63920.1,0.0,0.0,32.3,5.22,0.77,32,18,11.92,7.07
STRATEGY INDICES,NIFTY500 MOMENTUM 50,NIFTY500MOMENTM50,53763.7,-229.4,-0.42,53923.35,54014.6,53629.15,53993.1,0.0,0.0,29.68,5.11,0.69,33,17,8.98,6.5
STRATEGY INDICES,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,NIFTYMS400 MQ 100,51157.5,-125.75,-0.25,51307.85,51361.85,51064.85,51283.25,0.0,0.0,29.65,6.57,0.87,62,38,12.55,9.88
STRATEGY INDICES,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,NIFTYSML250MQ 100,46202.0,223.85,0.49,46023.5,46257.8,45932.3,45978.15,0.0,0.0,28.3,5.06,0.81,50,50,10.84,12.4
STRATEGY INDICES,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 10 EW,8617.2,-64.5,-0.74,8648.75,8657.05,8608.55,8681.7,0.0,0.0,18.76,3.32,1.54,7,3,-10.1,-2.91
STRATEGY INDICES,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY AQL 30,22727.2,-23.65,-0.1,22740.55,22785.5,22629.45,22750.85,0.0,0.0,32.69,7.84,1.47,18,12,6.78,6.45
