indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,24153.8,-172.85,-0.71,24233.65,24253.8,24138.4,24326.65,26373.2,22182.55,21.16,3.33,1.28,30,20,-0.49,0.65
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,71521.85,-331.05,-0.46,71776.4,71889.6,71452.6,71852.9,72037.6,59896.1,20.14,3.83,1.39,34,16,13.96,8.13
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,55306.25,-741.15,-1.32,55783.95,55797.7,55280.15,56047.4,61764.85,49954.85,14.14,1.91,1.05,11,3,1.73,-0.71
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26067.5,-382.0,-1.44,26344.35,26353.15,26056.2,26449.5,28562.5,23373.95,17.11,2.84,0.86,18,2,0.33,0.06
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14488.7,-62.75,-0.43,14547.5,14590.6,14459.55,14551.45,14577.2,5520.25,32.35,4.95,0.61,15,10,20.91,9.6
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25150.8,-168.7,-0.67,25235.7,25247.15,25133.95,25319.5,26975.15,22720.45,20.96,3.41,1.3,64,36,1.92,1.96
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13910.45,-81.45,-0.58,13956.25,13962.9,13900.15,13991.9,14700.95,12396.1,22.84,3.63,1.18,124,76,4.38,3.26
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23102.85,-111.15,-0.48,23166.05,23185.65,23080.3,23214.0,24144.2,20385.65,23.65,3.67,1.11,285,213,5.77,4.36
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17619.6,2.05,0.01,17636.55,17686.3,17555.45,17617.55,17644.1,14783.9,34.76,4.8,0.6,26,24,16.69,8.69
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,61856.95,-146.2,-0.24,62039.15,62113.85,61766.35,62003.15,62094.4,52032.85,36.11,4.89,0.66,60,40,16.21,8.9
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,18746.95,51.3,0.27,18714.4,18795.8,18669.1,18695.65,19224.95,14986.0,31.74,3.65,0.64,55,45,15.84,13.36
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,17.1,0.48,2.87,16.62,17.43,16.16,16.62,28.91,8.72,0,0,0,,,-18.61,-13.2
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,22758.0,-46.95,-0.21,22824.5,22846.7,22728.0,22804.95,22836.9,19165.1,34.17,4.88,0.7,89,60,16.16,8.84
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,9171.75,3.15,0.03,9179.95,9208.25,9148.15,9168.6,9282.7,7338.35,29.65,3.47,0.66,28,22,17.6,13.53
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,17447.9,38.9,0.22,17416.4,17506.4,17389.95,17409.0,18077.35,14143.45,31.26,3.68,0.68,132,117,14.94,12.69
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,20812.9,-12.7,-0.06,20840.4,20886.3,20777.25,20825.6,20855.45,17390.85,33.13,4.39,0.69,221,177,15.68,10.11
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,16289.2,-50.95,-0.31,16319.65,16346.9,16267.95,16340.15,17112.15,5531.55,25.76,3.77,0.98,285,213,8.75,6.39
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16547.35,-71.35,-0.43,16599.35,16608.6,16531.0,16618.7,17095.2,5635.2,26.17,4.04,0.99,153,96,8.9,5.4
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,13011.45,-60.05,-0.46,13046.3,13059.0,12998.5,13071.5,13842.6,6252.1,23.81,3.66,1.09,423,325,6.14,4.73
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,24024.65,1.2,0.0,24054.15,24153.85,23987.55,24023.45,26476.9,5802.95,28.49,3.41,0.64,138,112,15.69,14.29
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,18148.4,-36.4,-0.2,18173.8,18212.25,18120.95,18184.8,18838.1,14014.4,27.75,3.9,0.88,285,213,11.04,7.85
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1557.45,-7.15,-0.46,1560.9,1562.55,1554.95,1564.6,1641.4,1346.5,23.7,3.79,1.19,92,58,0.0,3.52
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,27278.0,-61.95,-0.23,27244.8,27392.15,27082.6,27339.95,29179.1,22220.7,31.2,4.69,1.16,8,7,20.3,4.9
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,28542.35,-375.05,-1.3,28829.85,28845.0,28532.5,28917.4,0.0,0.0,16.91,2.95,0.96,18,2,3.42,0.66
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,51190.8,122.35,0.24,51107.55,51261.2,50756.85,51068.45,58485.05,45334.15,36.05,9,1.61,5,10,-8.62,7.31
SECTORAL INDICES,NIFTY IT,NIFTY IT,29303.3,259.8,0.89,29031.55,29398.55,28961.8,29043.5,40301.4,28288.05,19.73,5.38,3.7,2,8,-18.61,-7.17
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1474.35,2.15,0.15,1467.9,1481.65,1465.65,1472.2,1786.15,1245.05,30.92,1.55,1.19,4,5,-3.45,9.23
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,13047.55,-117.85,-0.9,13156.0,13167.15,13037.1,13165.4,13256.2,8256.2,22.82,3.45,1.55,11,4,54.8,8.02
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,24135.35,-0.15,0.0,24043.45,24306.75,24030.65,24135.5,24268.1,20576.05,36.01,5.26,0.65,12,8,14.3,9.75
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,8452.15,-184.45,-2.14,8612.05,8613.55,8435.95,8636.6,9918.65,6062.0,8.41,1.4,2.26,12,0,37.02,-3.03
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,26444.25,-337.6,-1.26,26642.0,26649.25,26414.95,26781.85,29748.45,23957.45,17.6,2.13,0.6,8,2,-2.63,-1.06
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,824.15,-3.35,-0.4,827.35,828.1,820.2,827.5,1049.7,638.65,37.39,3.96,0.35,7,3,-2.33,10.51
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,15428.15,37.05,0.24,15340.3,15521.65,15324.85,15391.1,15456.25,6482.8,39.17,5.77,0.55,11,9,12.64,9.59
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,36752.8,-305.4,-0.82,37055.5,37081.15,36427.2,37058.2,44426.55,14089.55,58.41,12.11,0.38,10,3,1.1,2.29
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,11563.3,-145.3,-1.24,11658.85,11661.85,11562.35,11708.6,13607.2,4632.7,9.73,1.59,2.26,12,3,4.15,3.84
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,47680.9,118.05,0.25,47454.95,48076.1,47438.95,47562.85,47791.55,20019.15,44.64,5.87,0.4,12,18,18.83,11.73
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,32237.55,-164.8,-0.51,32405.8,32410.3,32157.5,32402.35,32654.2,21702.4,23.75,4.46,0.73,19,11,19.12,7.0
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,22234.0,-57.85,-0.26,22315.05,22344.45,22144.4,22291.85,22342.95,12407.95,29.97,3.36,0.5,19,11,39.12,10.76
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,8928.7,114.8,1.3,8819.55,8959.4,8792.35,8813.9,11723.2,7748.35,56.37,8.22,1.22,4,16,-3.55,4.95
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,29620.7,43.05,0.15,29728.4,29873.95,29557.4,29577.65,31895.45,24851.65,47.53,4.36,0.58,10,9,2.32,11.02
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,19841.25,68.5,0.35,19726.1,19940.5,19710.45,19772.75,19847.3,16294.6,40.82,6.04,0.51,20,29,0.0,10.67
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,6061.7,-36.9,-0.61,6089.0,6095.5,6057.7,6098.6,6584.65,5614.0,14.5,2.91,2.83,31,19,4.26,0.32
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,11149.95,22.0,0.2,11099.25,11163.1,11059.55,11127.95,12852.45,10329.35,29.01,7.13,1.78,7,8,0.3,0.66
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5621.9,-3.4,-0.06,5619.8,5637.55,5604.2,5625.3,0.0,0.0,29.64,7.63,1.9,15,15,5.65,4.69
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,12182.35,-96.1,-0.78,12251.55,12253.45,12175.65,12278.45,13684.4,11528.6,16.11,2.83,2.01,13,7,-3.22,-1.84
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,18309.55,-265.55,-1.43,18430.5,18460.65,18285.8,18575.1,22435.45,15547.15,0,0,0,,,-5.63,0.81
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,12201.75,-176.95,-1.43,12282.35,12302.45,12185.95,12378.7,14993.4,10365.7,0,0,0,,,-7.71,0.76
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,177.95,1.25,0.71,177.4,178.05,177.25,176.7,193.35,161.8,0,0,0,,,2.92,-0.39
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,217.75,1.6,0.74,217.05,217.85,216.85,216.15,236.5,197.8,0,0,0,,,4.06,-0.37
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,5.53,0.0,0.0,5.53,5.53,5.53,5.53,0.0,0.0,0,0,0,,,31.04,0.0
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,52895.2,-311.9,-0.59,53250.95,53251.3,52838.25,53207.1,0.0,0.0,27.64,4.49,0.75,34,16,13.29,8.9
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,32769.9,-98.8,-0.3,32802.8,32870.7,32680.9,32868.7,0.0,0.0,25.54,3.87,1.32,30,20,9.36,3.57
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,34257.9,-124.05,-0.36,34340.4,34390.65,34202.05,34381.95,0.0,0.0,22.71,3.8,1.29,64,36,12.05,5.94
STRATEGY INDICES,NIFTY100 LOW VOLATILITY 30,NIFTY100 LOWVOL30,19928.8,-44.3,-0.22,19935.55,19976.3,19864.55,19973.1,0.0,0.0,27.19,4.87,1.34,14,16,3.42,2.48
STRATEGY INDICES,NIFTY200 QUALITY 30,NIFTY200 QUALTY30,20584.55,-4.5,-0.02,20564.35,20673.2,20506.25,20589.05,0.0,0.0,30.48,10.13,2.01,14,16,5.0,5.51
STRATEGY INDICES,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY ALPHALOWVOL,26326.65,-89.8,-0.34,26365.35,26387.55,26244.3,26416.45,0.0,0.0,30.96,4.68,0.72,19,11,1.83,3.87
STRATEGY INDICES,NIFTY200 MOMENTUM 30,NIFTY200MOMENTM30,31193.85,-157.9,-0.5,31285.85,31361.5,31111.0,31351.75,0.0,0.0,26.64,4.7,0.81,21,9,7.3,4.27
STRATEGY INDICES,NIFTY MIDCAP150 QUALITY 50,NIFTY M150 QLTY50,24020.25,-11.65,-0.05,24034.7,24120.5,23977.75,24031.9,0.0,0.0,32.06,7.87,1.33,28,22,5.45,8.24
STRATEGY INDICES,NIFTY200 ALPHA 30,NIFTY200 ALPHA 30,25980.1,-110.3,-0.42,26082.25,26103.25,25933.2,26090.4,0.0,0.0,24.22,4.33,0.94,20,10,12.67,6.96
STRATEGY INDICES,NIFTY MIDCAP150 MOMENTUM 50,NIFTYM150MOMNTM50,63681.6,-238.5,-0.37,63907.6,63922.85,63523.1,63920.1,0.0,0.0,32.3,5.22,0.77,31,19,12.03,7.18
STRATEGY INDICES,NIFTY500 MOMENTUM 50,NIFTY500MOMENTM50,53818.15,-174.95,-0.32,53923.35,54014.6,53629.15,53993.1,0.0,0.0,29.68,5.11,0.69,33,17,9.09,6.61
STRATEGY INDICES,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,NIFTYMS400 MQ 100,51187.0,-96.25,-0.19,51307.85,51361.85,51064.85,51283.25,0.0,0.0,29.65,6.57,0.87,59,41,12.61,9.94
STRATEGY INDICES,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,NIFTYSML250MQ 100,46172.85,194.7,0.42,46023.5,46276.25,45932.3,45978.15,0.0,0.0,28.3,5.06,0.81,51,49,10.77,12.33
STRATEGY INDICES,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 10 EW,8616.0,-65.7,-0.76,8648.75,8657.05,8608.55,8681.7,0.0,0.0,18.76,3.32,1.54,7,3,-10.12,-2.92
STRATEGY INDICES,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY AQL 30,22735.05,-15.8,-0.07,22740.55,22785.5,22629.45,22750.85,0.0,0.0,32.69,7.84,1.47,18,12,6.81,6.49
STRATEGY INDICES,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY AQLV 30,20278.95,-71.35,-0.35,20272.7,20338.45,20199.6,20350.3,0.0,0.0,21.79,4.61,1.91,17,13,4.22,3.55
STRATEGY INDICES,NIFTY HIGH BETA 50,NIFTY HIGHBETA 50,4269.0,-7.9,-0.18,4276.8,4288.8,4260.85,4276.9,0.0,0.0,32.73,3.94,0.84,33,17,27.93,13.86
STRATEGY INDICES,NIFTY LOW VOLATILITY 50,NIFTY LOW VOL 50,24608.15,-32.4,-0.13,24642.6,24670.4,24516.05,24640.55,0.0,0.0,29.81,4.99,1.23,26,24,1.42,3.48
STRATEGY INDICES,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY QLTY LV 30,16563.75,-25.25,-0.15,16566.05,16599.05,16494.05,16589.0,0.0,0.0,26.78,6.02,1.77,17,13,-0.56,4.18
STRATEGY INDICES,NIFTY SMALLCAP250 QUALITY 50,NIFTY SML250 Q50,25855.15,115.25,0.45,25763.95,25929.2,25723.35,25739.9,0.0,0.0,24.75,5.25,1.49,25,24,7.26,9.91
STRATEGY INDICES,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 15 EW,9821.35,-88.65,-0.89,9875.4,9881.2,9818.5,9910.0,0.0,0.0,20.14,3.62,1.39,11,4,-2.45,-0.93
STRATEGY INDICES,NIFTY100 ALPHA 30,NIFTY100 ALPHA 30,18079.2,-142.7,-0.78,18187.95,18218.45,18072.1,18221.9,0.0,0.0,18.28,3.62,1.58,22,8,6.79,4.92
STRATEGY INDICES,NIFTY200 VALUE 30,NIFTY200 VALUE 30,15605.2,-165.95,-1.05,15727.2,15731.0,15601.1,15771.15,0.0,0.0,10.15,1.59,2.61,25,5,27.94,3.55
STRATEGY INDICES,NIFTY500 EQUAL WEIGHT,NIFTY500 EW,14660.35,-3.95,-0.03,14666.5,14711.3,14628.75,14664.3,0.0,0.0,30.02,3.96,0.83,285,213,14.2,10.39
STRATEGY INDICES,NIFTY500 MULTICAP MOMENTUM QUALITY 50,NIFTY MULTI MQ 50,43033.15,-102.2,-0.24,43089.05,43253.3,42845.45,43135.35,0.0,0.0,33.86,8.34,0.98,28,22,10.98,8.52
STRATEGY INDICES,NIFTY500 VALUE 50,NIFTY500 VALUE 50,16659.65,-168.45,-1.0,16790.95,16792.5,16655.1,16828.1,0.0,0.0,10.37,1.62,2.45,37,12,25.93,4.75
STRATEGY INDICES,NIFTY TOP 20 EQUAL WEIGHT,NIFTY TOP 20 EW,8722.55,-50.9,-0.58,8741.5,8747.75,8707.45,8773.45,0.0,0.0,22.33,3.87,1.43,12,8,-2.81,-0.86
