indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,17146.7,95.8,0.56,17050.95,17166.2,17011.45,17050.9,19224.95,14084.3,30.39,3.69,0.76,31,69,11.25,-1.24
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,12.67,-0.66,-4.93,13.33,13.48,11.63,13.33,23.19,8.72,0,0,0,,,-19.4,11.43
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,22039.7,62.5,0.28,21975.95,22060.95,21906.25,21977.2,22650.05,17269.5,32.24,4.45,0.81,58,89,19.73,0.29
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,8406.3,44.25,0.53,8363.45,8414.85,8340.15,8362.05,9282.7,6776.05,30.13,3.71,0.78,14,36,12.78,-1.16
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,16099.35,118.2,0.74,15980.45,16110.25,15948.95,15981.15,18077.35,13314.7,26.3,3.41,0.75,72,177,11.27,-0.67
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,19832.85,86.35,0.44,19745.45,19849.85,19690.85,19746.5,20668.15,15832.85,29.96,4.03,0.79,130,266,16.74,-0.03
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,16199.6,59.25,0.37,16126.9,16213.3,16090.95,16140.35,17112.15,5531.55,24.97,3.68,1,172,325,14.27,0.08
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16666.05,42.55,0.26,16609.7,16680.65,16567.7,16623.5,17095.2,5635.2,26.12,3.92,1.01,100,148,16.33,0.32
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,13201.95,41.25,0.31,13146.0,13214.85,13117.45,13160.7,13842.6,6252.1,23.85,3.61,1.08,240,506,13.72,0.27
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,21961.3,215.6,0.99,21744.05,22001.9,21683.1,21745.7,26476.9,5802.95,25.34,2.77,0.79,68,181,6.86,1.28
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,17740.35,73.1,0.41,17657.1,17754.4,17615.7,17667.25,18838.1,14014.4,26.18,3.74,0.93,172,325,14.68,-0.01
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1592.35,3.2,0.2,1587.25,1595.35,1583.8,1589.15,1641.4,1346.5,24.36,3.85,1.16,66,84,0.0,-0.4
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,28174.55,146.35,0.52,27991.35,28197.9,27866.6,28028.2,29179.1,19316.65,33.13,4.8,1.13,5,10,28.35,2.1
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,30716.05,-22.2,-0.07,30672.7,30745.75,30503.1,30738.25,0.0,0.0,17.86,3.1,0.9,11,9,23.72,1.65
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,51778.3,459.45,0.9,51246.2,51824.15,51237.55,51318.85,58485.05,49336.5,37.1,9.21,1.6,5,11,-2.2,-0.7
SECTORAL INDICES,NIFTY IT,NIFTY IT,33075.05,337.0,1.03,32793.75,33703.1,32650.45,32738.05,40905.4,30918.95,23.26,6.07,3.24,2,8,-19.47,-15.38
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1459.95,9.9,0.68,1452.8,1470.35,1443.65,1450.05,1786.15,1313.85,30.43,1.53,1.25,4,6,-1.46,3.5
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,11828.4,-126.6,-1.06,11903.25,11921.65,11713.05,11955.0,12509.75,7690.2,20.28,3.11,1.54,12,3,43.37,1.97
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,22494.9,91.75,0.41,22390.9,22512.75,22318.4,22403.15,23492.55,19121.1,33.81,4.88,0.63,8,12,6.73,1.25
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,9500.8,196.4,2.11,9302.15,9547.75,9273.65,9304.4,9547.75,5530.35,9.23,1.52,2.06,0,12,60.91,5.4
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,29031.65,-0.15,0.0,28951.75,29052.05,28808.3,29031.8,29748.45,23783.15,20.33,2.29,0.54,4,6,18.26,1.19
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,834.15,-2.55,-0.3,834.45,838.5,829.65,836.7,1049.7,742.2,37.69,4.05,0.36,8,2,0.31,-2.21
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,14551.9,33.9,0.23,14512.45,14573.65,14466.4,14518.0,15144.95,6482.8,37.11,5.45,0.53,11,9,7.84,1.13
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,38109.6,248.55,0.66,37816.2,38144.9,37652.05,37861.05,44426.55,14089.55,60.25,11.86,0.39,4,11,6.46,4.26
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,12071.2,-13.45,-0.11,12074.55,12080.0,11944.95,12084.65,13607.2,4632.7,10.37,1.66,2.1,5,10,21.67,2.75
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,42896.45,240.75,0.56,42739.85,42948.55,42625.1,42655.7,46103.35,20019.15,40.27,5.21,0.4,9,20,11.08,-1.21
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,31868.95,3.3,0.01,31821.95,31901.05,31637.25,31865.65,32654.2,21702.4,23.91,4.49,0.76,13,17,28.68,0.17
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,20841.5,63.35,0.3,20757.9,20855.25,20646.95,20778.15,21300.0,12407.95,28.94,2.99,0.65,10,20,45.34,-1.77
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,9259.3,49.4,0.54,9213.15,9339.2,9179.8,9209.9,11723.2,7836.0,65.48,9.01,1.18,8,12,-2.84,-9.51
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,28555.4,157.2,0.55,28338.9,28738.05,28317.8,28398.2,31895.45,25227.25,39.92,4.19,0.59,3,17,0.0,-0.59
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,18504.15,76.25,0.41,18426.9,18518.25,18375.55,18427.9,19594.1,16294.6,38.24,5.57,0.5,16,33,0.0,0.71
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,6360.25,42.85,0.68,6315.45,6384.45,6302.95,6317.4,6584.65,5288.6,14.57,2.93,2.68,15,36,9.93,-0.77
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,11663.7,72.4,0.62,11584.6,11728.05,11556.2,11591.3,12852.45,9722.65,29.85,6.89,1.83,5,11,2.5,-6.53
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5664.7,39.35,0.7,5622.25,5681.95,5619.15,5625.35,0.0,0.0,30.74,7.73,1.77,9,22,7.39,-3.22
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,13120.6,62.95,0.48,13041.1,13179.55,13025.8,13057.65,13684.4,11375.5,17.42,3.01,1.84,8,12,3.4,-1.52
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,21178.05,67.3,0.32,21034.25,21241.35,20923.75,21110.75,22435.45,15663.75,0,0,0,,,19.86,-0.3
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,14125.05,44.85,0.32,14029.15,14167.3,13955.45,14080.2,14993.4,10678.25,0,0,0,,,17.25,-0.37
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,166.8,-0.25,-0.15,167.35,167.8,166.55,167.05,192.05,161.8,0,0,0,,,-8.02,0.06
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,204.05,-0.3,-0.15,204.75,205.3,203.75,204.35,232.4,197.8,0,0,0,,,-7.0,0.1
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,274.65,0.0,0.0,274.65,274.65,274.65,274.65,0.0,0.0,0,0,0,,,-4.61,3.77
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,50750.45,322.95,0.64,50430.0,50822.85,50224.7,50427.5,0.0,0.0,31.28,4.36,0.59,16,34,14.1,1.85
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,33491.75,86.35,0.26,33346.95,33531.15,33268.25,33405.4,0.0,0.0,25.43,3.8,1.26,25,26,16.98,1.13
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,34145.5,128.95,0.38,33971.9,34168.8,33893.4,34016.55,0.0,0.0,22.82,3.77,1.21,42,59,17.26,1.48
STRATEGY INDICES,NIFTY100 LOW VOLATILITY 30,NIFTY100 LOWVOL30,20760.55,85.7,0.41,20635.8,20789.65,20613.55,20674.85,0.0,0.0,28.65,5.1,1.22,12,19,10.27,-0.77
STRATEGY INDICES,NIFTY200 QUALITY 30,NIFTY200 QUALTY30,20592.25,165.2,0.81,20419.8,20647.35,20402.15,20427.05,0.0,0.0,31.33,10.05,1.89,7,24,7.23,-3.28
STRATEGY INDICES,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY ALPHALOWVOL,27447.25,78.75,0.29,27306.5,27469.5,27252.75,27368.5,0.0,0.0,32.47,4.84,0.67,11,19,9.26,1.99
STRATEGY INDICES,NIFTY200 MOMENTUM 30,NIFTY200MOMENTM30,31568.65,113.75,0.36,31425.35,31595.9,31294.75,31454.9,0.0,0.0,26.87,4.64,0.81,12,18,11.94,1.62
STRATEGY INDICES,NIFTY MIDCAP150 QUALITY 50,NIFTY M150 QLTY50,23493.15,150.2,0.64,23347.25,23517.05,23259.4,23342.95,0.0,0.0,32.11,7.67,1.4,15,34,10.75,-0.8
STRATEGY INDICES,NIFTY200 ALPHA 30,NIFTY200 ALPHA 30,25604.5,152.95,0.6,25455.1,25625.65,25311.05,25451.55,0.0,0.0,28.72,4.75,0.66,10,20,17.96,2.8
STRATEGY INDICES,NIFTY MIDCAP150 MOMENTUM 50,NIFTYM150MOMNTM50,62408.2,260.95,0.42,62150.1,62470.4,61858.2,62147.25,0.0,0.0,32.46,5.07,0.78,19,31,17.42,1.73
STRATEGY INDICES,NIFTY500 MOMENTUM 50,NIFTY500MOMENTM50,52581.05,169.05,0.32,52369.95,52632.55,52156.85,52412.0,0.0,0.0,29.56,4.87,0.71,22,28,11.99,0.96
STRATEGY INDICES,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,NIFTYMS400 MQ 100,47192.4,117.95,0.25,47105.85,47240.1,46904.65,47074.45,0.0,0.0,28.17,6.04,0.98,36,64,10.65,0.17
STRATEGY INDICES,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,NIFTYSML250MQ 100,42377.6,170.7,0.4,42223.05,42433.9,42092.8,42206.9,0.0,0.0,27.37,4.65,0.95,33,66,4.78,-1.44
STRATEGY INDICES,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 10 EW,9512.5,36.8,0.39,9468.7,9545.5,9448.55,9475.7,0.0,0.0,20.65,3.51,1.31,5,5,5.0,-1.87
STRATEGY INDICES,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY AQL 30,22760.1,146.15,0.65,22586.75,22784.25,22558.65,22613.95,0.0,0.0,33.11,7.79,1.41,8,23,9.42,0.93
STRATEGY INDICES,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY AQLV 30,20905.8,109.8,0.53,20767.95,20932.9,20736.25,20796.0,0.0,0.0,22.69,4.71,1.79,11,20,10.23,-1.07
STRATEGY INDICES,NIFTY HIGH BETA 50,NIFTY HIGHBETA 50,3861.9,2.55,0.07,3852.85,3865.6,3837.65,3859.35,0.0,0.0,23.29,2.99,1.07,23,25,23.58,-1.34
STRATEGY INDICES,NIFTY LOW VOLATILITY 50,NIFTY LOW VOL 50,25434.4,108.05,0.43,25285.8,25464.15,25259.3,25326.35,0.0,0.0,30.71,5.1,1.16,16,35,9.44,-0.06
STRATEGY INDICES,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY QLTY LV 30,17066.6,98.05,0.58,16938.85,17085.8,16925.2,16968.55,0.0,0.0,27.99,6.16,1.66,8,23,4.84,-1.95
STRATEGY INDICES,NIFTY SMALLCAP250 QUALITY 50,NIFTY SML250 Q50,24639.2,192.4,0.79,24440.65,24692.85,24393.55,24446.8,0.0,0.0,23.53,4.99,1.77,15,35,4.07,-1.24
STRATEGY INDICES,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 15 EW,10741.35,30.9,0.29,10699.6,10766.0,10676.45,10710.45,0.0,0.0,21.83,3.79,1.23,9,7,11.95,-0.36
STRATEGY INDICES,NIFTY100 ALPHA 30,NIFTY100 ALPHA 30,18341.9,87.9,0.48,18245.95,18357.65,18184.2,18254.0,0.0,0.0,28.23,5.29,0.72,10,20,14.39,2.71
STRATEGY INDICES,NIFTY200 VALUE 30,NIFTY200 VALUE 30,15748.85,57.5,0.37,15664.05,15756.75,15576.0,15691.35,0.0,0.0,10.25,1.58,2.46,11,19,39.86,4.43
STRATEGY INDICES,NIFTY500 EQUAL WEIGHT,NIFTY500 EW,13922.7,88.5,0.64,13829.4,13932.85,13800.3,13834.2,0.0,0.0,25.36,3.6,0.91,172,325,14.1,0.17
STRATEGY INDICES,NIFTY500 MULTICAP MOMENTUM QUALITY 50,NIFTY MULTI MQ 50,40985.2,145.45,0.36,40826.8,41019.45,40705.5,40839.75,0.0,0.0,32.84,7.91,1.06,18,32,10.51,-0.12
STRATEGY INDICES,NIFTY500 VALUE 50,NIFTY500 VALUE 50,16493.55,47.75,0.29,16416.2,16501.6,16330.55,16445.8,0.0,0.0,10.09,1.58,2.35,14,36,33.04,4.03
STRATEGY INDICES,NIFTY TOP 20 EQUAL WEIGHT,NIFTY TOP 20 EW,9488.75,36.55,0.39,9436.75,9504.4,9415.95,9452.2,0.0,0.0,25.55,3.74,1.23,10,11,9.77,-0.43
STRATEGY INDICES,NIFTY500 QUALITY 50,NIFTY500 QLTY50,18631.9,71.4,0.38,18563.95,18668.2,18501.65,18560.5,0.0,0.0,29.92,9.98,1.6,15,34,0.0,-0.21
STRATEGY INDICES,NIFTY500 LOW VOLATILITY 50,NIFTY500 LOWVOL50,23016.65,101.85,0.44,22897.4,23034.75,22857.35,22914.8,0.0,0.0,24.62,4.6,1.59,15,35,0.0,0.65
STRATEGY INDICES,NIFTY500 MULTIFACTOR MQVLV 50,NIFTY500 MQVLV50,32103.4,284.5,0.89,31810.95,32126.9,31711.5,31818.9,0.0,0.0,14.92,2.92,1.89,8,40,0.0,1.88
STRATEGY INDICES,NIFTY50 USD,NIFTY50 USD,9827.15,10.47,0.1,9816.7,9839.5,9733.4,9816.68,0.0,0.0,0,0,0,,,7.32,0.31
STRATEGY INDICES,NIFTY500 FLEXICAP QUALITY 30,NIFTY500 FLEXICAP,10108.85,79.45,0.79,10032.1,10152.85,10027.6,10029.4,0.0,0.0,31.14,6.79,1.82,10,21,0.0,-4.54
STRATEGY INDICES,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,NIFTY TMMQ 50,42113.2,231.2,0.55,41885.9,42141.55,41751.75,41882.0,0.0,0.0,31.29,7.58,1,15,35,0.0,1.76
THEMATIC INDICES,NIFTY COMMODITIES,NIFTY COMMODITIES,9861.4,-39.45,-0.4,9878.8,9883.9,9797.95,9900.85,10069.3,7502.95,16.74,2.35,1.53,14,16,27.09,2.5
THEMATIC INDICES,NIFTY INDIA CONSUMPTION,NIFTY CONSUMPTION,11858.1,36.6,0.31,11802.15,11868.55,11770.85,11821.5,12716.2,10090.65,39.55,7.97,0.94,14,17,11.5,-0.41
THEMATIC INDICES,NIFTY CPSE,NIFTY CPSE,6982.7,29.6,0.43,6970.0,6989.95,6925.4,6953.1,7002.0,5300.65,14.51,2.23,2.48,6,5,27.83,7.06
THEMATIC INDICES,NIFTY ENERGY,NIFTY ENERGY,36388.45,1.7,0.0,36370.85,36412.75,36172.35,36386.75,36938.9,29313.2,15.49,2.36,1.72,18,21,18.38,5.95
THEMATIC INDICES,NIFTY INFRASTRUCTURE,NIFTY INFRA,9665.9,11.85,0.12,9647.5,9675.85,9612.5,9654.05,9792.6,7589.95,21.92,3.17,0.95,12,18,21.78,4.47
THEMATIC INDICES,NIFTY100 LIQUID 15,NIFTY100 LIQ 15,7724.1,-11.5,-0.15,7719.5,7735.2,7687.05,7735.6,7774.6,5985.3,24.79,3.5,0.83,9,6,23.67,4.51
THEMATIC INDICES,NIFTY MIDCAP LIQUID 15,NIFTY MID LIQ 15,15659.45,16.2,0.1,15645.35,15701.85,15576.65,15643.25,16755.8,11541.7,37.44,4.44,0.65,6,9,23.52,-1.59
THEMATIC INDICES,NIFTY MNC,NIFTY MNC,31069.05,72.2,0.23,30974.3,31091.1,30838.85,30996.85,31603.15,23981.05,38.89,8.91,1.51,12,19,19.7,2.08
THEMATIC INDICES,NIFTY PSE,NIFTY PSE,10381.95,41.35,0.4,10346.2,10389.75,10288.9,10340.6,10456.15,7956.45,11.27,2.07,2.61,7,11,24.46,4.77
THEMATIC INDICES,NIFTY SERVICES SECTOR,NIFTY SERV SECTOR,33335.85,21.4,0.06,33263.55,33436.1,33171.1,33314.45,34549.75,29070.85,21.56,3.51,1.26,16,14,9.53,-0.71
THEMATIC INDICES,NIFTY100 ESG SECTOR LEADERS,NIFTY100ESGSECLDR,4250.9,0.1,0.0,4242.05,4258.45,4230.55,4250.8,0.0,0.0,22.77,3.65,1.22,31,35,12.33,-1.49
THEMATIC INDICES,NIFTY INDIA DIGITAL,NIFTY IND DIGITAL,8489.15,24.3,0.29,8454.9,8548.7,8415.35,8464.85,10152.15,4755.25,62.69,8.01,1.61,12,18,-2.32,-9.6
THEMATIC INDICES,NIFTY100 ESG,NIFTY100 ESG,5139.6,12.55,0.24,5117.85,5149.4,5108.45,5127.05,0.0,0.0,23.19,4,1.27,38,47,14.58,-0.66
THEMATIC INDICES,NIFTY INDIA MANUFACTURING,NIFTY INDIA MFG,15655.25,28.55,0.18,15612.4,15667.05,15557.85,15626.7,0.0,0.0,28.48,4.44,0.96,26,47,23.65,3.06
THEMATIC INDICES,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,NIFTY TATA 25 CAP,15081.6,11.45,0.08,15054.95,15140.4,15004.25,15070.15,18764.95,9887.45,36.85,4.77,1.49,4,6,1.5,-1.04
THEMATIC INDICES,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,NIFTY MULTI MFG,15846.85,30.7,0.19,15798.35,15859.1,15743.1,15816.15,16323.15,8394.35,29.59,4.11,0.81,22,52,18.0,1.71
THEMATIC INDICES,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY MULTI INFRA,14338.0,35.25,0.25,14294.8,14353.25,14261.95,14302.75,15154.1,8010.1,26.45,3.47,0.86,29,44,17.81,3.05
THEMATIC INDICES,NIFTY INDIA DEFENCE,NIFTY IND DEFENCE,8121.4,107.25,1.34,8049.1,8144.35,8040.75,8014.15,9195.15,3374.95,51.53,10.7,0.53,2,16,53.65,4.25
THEMATIC INDICES,NIFTY INDIA TOURISM,NIFTY IND TOURISM,8066.1,11.3,0.14,8052.65,8127.25,8039.95,8054.8,9497.2,6058.05,60.48,9.53,0.28,7,9,0.54,0.24
THEMATIC INDICES,NIFTY CAPITAL MARKETS,NIFTY CAPITAL MKT,4696.65,-26.7,-0.57,4719.95,4725.1,4670.75,4723.35,4964.25,2009.6,43.85,11.71,1.06,5,10,44.79,-2.2
THEMATIC INDICES,NIFTY EV & NEW AGE AUTOMOTIVE,NIFTY EV,3066.75,17.35,0.57,3045.85,3070.95,3037.0,3049.4,0.0,0.0,38,4.8,0.95,13,22,13.6,0.37
THEMATIC INDICES,NIFTY INDIA NEW AGE CONSUMPTION,NIFTY NEW CONSUMP,11561.65,25.9,0.22,11513.8,11569.55,11469.75,11535.75,0.0,0.0,58.71,6.82,0.69,29,46,11.4,0.26
THEMATIC INDICES,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),NIFTY CORP MAATR,37965.0,13.65,0.04,37862.05,38036.3,37695.75,37951.35,0.0,0.0,29.38,3.45,0.94,17,24,14.8,-1.09
THEMATIC INDICES,NIFTY MOBILITY,NIFTY MOBILITY,23204.4,78.2,0.34,23088.8,23222.6,22995.85,23126.2,0.0,0.0,33.38,4.74,1,8,21,27.87,3.09
THEMATIC INDICES,NIFTY100 ENHANCED ESG,NIFTY100 ENH ESG,5179.85,13.15,0.25,5157.35,5189.8,5148.1,5166.7,0.0,0.0,23.22,4.01,1.26,37,46,14.58,-0.71
THEMATIC INDICES,NIFTY CORE HOUSING,NIFTY COREHOUSING,15476.7,57.7,0.37,15397.05,15491.65,15354.35,15419.0,17961.7,13680.9,34.18,3.63,0.52,13,17,6.21,0.2
THEMATIC INDICES,NIFTY HOUSING,NIFTY HOUSING,12104.75,30.9,0.26,12057.75,12113.5,12020.1,12073.85,12386.3,9839.7,25.29,3.11,0.88,22,28,19.23,3.32
THEMATIC INDICES,NIFTY IPO,NIFTY IPO,1984.3,13.25,0.67,1972.2,1987.65,1962.55,1971.05,2387.55,1617.15,56.15,10.42,0.16,29,73,8.54,-0.53
THEMATIC INDICES,NIFTY MIDSMALL INDIA CONSUMPTION,NIFTY MS IND CONS,18370.6,-22.1,-0.12,18397.1,18400.6,18309.75,18392.7,20923.3,14493.4,86.32,9.57,0.75,16,14,5.01,0.21
THEMATIC INDICES,NIFTY NON-CYCLICAL CONSUMER,NIFTY NONCYC CONS,15414.55,26.05,0.17,15359.05,15427.75,15327.15,15388.5,18289.65,13081.55,55.08,10.6,0.86,14,17,4.99,-0.54
THEMATIC INDICES,NIFTY RURAL,NIFTY RURAL,16260.95,81.0,0.5,16160.3,16272.45,16118.4,16179.95,16378.35,12304.35,27.04,4.21,1.11,23,53,20.4,2.24
THEMATIC INDICES,NIFTY SHARIAH 25,NIFTY SHARIAH 25,8083.4,30.3,0.38,8047.65,8117.4,8035.05,8053.1,9449.55,7121.55,29.07,5.1,1.7,8,18,1.65,-3.78
THEMATIC INDICES,NIFTY TRANSPORTATION & LOGISTICS,NIFTY TRANS LOGIS,25734.7,72.6,0.28,25624.6,25755.1,25506.3,25662.1,26459.7,16828.35,41.73,5.53,0.84,11,18,25.9,1.79
THEMATIC INDICES,NIFTY50 SHARIAH,NIFTY50 SHARIAH,4544.3,25.45,0.56,4514.6,4579.0,4509.5,4518.85,5677.9,4235.9,25.36,4.35,2.08,6,12,-4.06,-6.67
THEMATIC INDICES,NIFTY500 SHARIAH,NIFTY500 SHARIAH,6934.05,29.8,0.43,6901.0,6957.95,6889.7,6904.25,8238.85,6004.55,27.74,4.66,1.38,70,135,4.68,-2.4
THEMATIC INDICES,NIFTY SME EMERGE,NIFTY SME EMERGE,13142.7,43.95,0.34,13118.05,13167.65,13099.95,13098.75,17223.65,11930.1,22.25,3.49,0.25,,,-1.35,-3.84
THEMATIC INDICES,NIFTY INDIA INTERNET,NIFTY INTERNET,1280.6,-5.6,-0.44,1281.95,1282.15,1271.25,1286.2,1501.9,1056.45,221.18,6.37,0.38,13,8,0.0,-6.32
THEMATIC INDICES,NIFTY WAVES,NIFTY WAVES,1998.65,6.35,0.32,1986.95,2015.7,1980.95,1992.3,2789.8,1839.0,0,2.39,0.68,14,27,0.0,-1.44
THEMATIC INDICES,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,NIFTY INFRALOG,11575.25,55.75,0.48,11521.7,11583.5,11500.9,11519.5,11820.05,9210.4,31.54,4.11,0.8,40,58,0.0,5.01
THEMATIC INDICES,NIFTY INDIA RAILWAYS PSU,NIFTY RAILWAYSPSU,3292.85,6.2,0.19,3283.75,3308.5,3277.45,3286.65,4005.5,3099.4,24.32,3.36,1.58,5,9,-0.29,-2.53
THEMATIC INDICES,NIFTY CONGLOMERATE 50,NIFTYCONGLOMERATE,14862.45,40.25,0.27,14801.85,14874.65,14746.8,14822.2,15284.3,12226.8,29.27,3.92,0.99,17,33,13.37,0.75
FIXED INCOME INDICES,NIFTY 8-13 YR G-SEC,NIFTY GS 8 13YR,2986.92,2.99,0.1,2984.46,2989.19,2983.98,2983.93,0.0,0.0,0,0,0,,,6.68,0.82
FIXED INCOME INDICES,NIFTY 10 YR BENCHMARK G-SEC,NIFTY GS 10YR,2625.37,2.21,0.08,2623.63,2627.45,2622.91,2623.16,0.0,0.0,0,0,0,,,5.92,0.73
FIXED INCOME INDICES,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),NIFTY GS 10YR CLN,888.51,0.6,0.06,887.9,889.23,887.65,887.91,0.0,0.0,0,0,0,,,-0.64,0.17
