indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,30310.85,659.95,2.23,30056.6,30404.85,29844.95,29650.9,32654.2,21702.4,22.23,4.18,0.81,3,27,24.57,-5.41
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,19904.45,391.0,2.0,19767.95,19953.55,19647.15,19513.45,21300.0,12407.95,27.16,2.81,0.68,2,28,46.19,-6.31
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,8251.8,55.7,0.68,8283.8,8290.45,8172.75,8196.1,11723.2,7836.0,58.27,8.02,1.33,4,16,-6.21,-15.01
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,27296.6,423.45,1.58,27222.85,27350.1,27002.55,26873.15,31895.45,25227.25,37.92,3.96,0.64,4,16,0.0,-5.48
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,18824.5,209.5,1.13,18734.5,18875.2,18717.65,18615.0,19594.1,16294.6,38.42,5.63,0.54,13,37,0.0,3.45
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,6074.7,63.2,1.05,6080.6,6091.2,6014.55,6011.5,6584.65,5288.6,13.81,2.79,2.85,7,43,7.48,-5.95
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,11183.85,113.45,1.02,11193.5,11209.0,11088.05,11070.4,12852.45,9722.65,28.48,6.57,1.92,3,12,4.21,-7.56
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5474.05,69.55,1.29,5460.6,5485.7,5418.0,5404.5,0.0,0.0,29.3,7.42,1.93,4,26,8.01,-4.57
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,12441.25,135.6,1.1,12408.9,12465.35,12299.9,12305.65,13684.4,11375.5,16.37,2.83,1.99,3,17,1.86,-6.49
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,18757.75,355.25,1.93,18787.2,18820.35,18479.5,18402.5,22435.45,15663.75,0,0,0,,,11.41,-12.96
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,12506.3,236.85,1.93,12525.9,12548.05,12320.75,12269.45,14993.4,10678.25,0,0,0,,,8.95,-12.99
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,177.05,-1.7,-0.95,176.9,178.4,176.75,178.75,192.05,161.8,0,0,0,,,-4.74,7.08
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,216.6,-2.1,-0.96,216.45,218.3,216.25,218.7,232.4,197.8,0,0,0,,,-3.71,7.1
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,279.19,0.0,0.0,279.19,279.19,279.19,279.19,0.0,0.0,0,0,0,,,-3.12,1.73
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,49260.5,1090.05,2.26,48923.4,49401.25,48715.65,48170.45,0.0,0.0,29.93,4.16,0.62,5,45,13.87,-3.13
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,31874.25,396.15,1.26,31823.45,31926.25,31568.0,31478.1,0.0,0.0,23.86,3.57,1.38,9,41,13.41,-5.29
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,32682.7,500.55,1.56,32569.55,32746.3,32336.5,32182.15,0.0,0.0,21.47,3.57,1.31,16,84,13.7,-4.49
STRATEGY INDICES,NIFTY100 LOW VOLATILITY 30,NIFTY100 LOWVOL30,19769.3,224.15,1.15,19714.7,19799.3,19642.1,19545.15,0.0,0.0,27.04,4.82,1.32,5,25,9.42,-4.89
STRATEGY INDICES,NIFTY200 QUALITY 30,NIFTY200 QUALTY30,19796.1,271.7,1.39,19758.4,19853.05,19555.8,19524.4,0.0,0.0,29.94,9.61,2.07,4,26,6.93,-5.69
STRATEGY INDICES,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY ALPHALOWVOL,26189.6,371.95,1.44,26053.1,26234.65,25994.4,25817.65,0.0,0.0,30.6,4.57,0.73,4,26,8.8,-2.97
STRATEGY INDICES,NIFTY200 MOMENTUM 30,NIFTY200MOMENTM30,30189.4,712.45,2.42,29936.3,30273.05,29735.45,29476.95,0.0,0.0,25.2,4.35,0.86,1,29,12.75,-3.98
STRATEGY INDICES,NIFTY MIDCAP150 QUALITY 50,NIFTY M150 QLTY50,22577.85,366.8,1.65,22507.0,22637.1,22366.45,22211.05,0.0,0.0,30.52,7.3,1.49,7,43,7.52,-5.89
STRATEGY INDICES,NIFTY200 ALPHA 30,NIFTY200 ALPHA 30,24565.7,528.95,2.2,24418.75,24641.85,24269.65,24036.75,0.0,0.0,27.14,4.49,0.71,3,27,17.7,-4.02
STRATEGY INDICES,NIFTY MIDCAP150 MOMENTUM 50,NIFTYM150MOMNTM50,59664.05,1035.85,1.77,59452.25,59847.85,59086.35,58628.2,0.0,0.0,30.61,4.78,0.84,5,45,16.88,-5.68
STRATEGY INDICES,NIFTY500 MOMENTUM 50,NIFTY500MOMENTM50,50776.95,1196.65,2.41,50378.65,50917.9,50058.8,49580.3,0.0,0.0,27.99,4.61,0.75,3,47,13.15,-3.55
STRATEGY INDICES,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,NIFTYMS400 MQ 100,46085.15,890.2,1.97,45872.7,46202.05,45600.4,45194.95,0.0,0.0,27.02,5.8,1.03,10,90,11.26,-4.65
STRATEGY INDICES,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,NIFTYSML250MQ 100,40727.6,939.65,2.36,40370.45,40818.9,40182.0,39787.95,0.0,0.0,25.82,4.39,1,12,88,2.29,-5.67
STRATEGY INDICES,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 10 EW,8901.7,50.45,0.57,8931.8,8946.55,8849.0,8851.25,0.0,0.0,19.29,3.28,1.4,4,6,0.38,-7.82
STRATEGY INDICES,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY AQL 30,22116.6,361.85,1.66,21958.7,22165.85,21868.3,21754.75,0.0,0.0,31.8,7.5,1.54,3,27,10.38,-2.18
STRATEGY INDICES,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY AQLV 30,20081.05,252.0,1.27,20003.75,20119.05,19879.75,19829.05,0.0,0.0,21.62,4.49,1.96,5,25,9.19,-4.65
STRATEGY INDICES,NIFTY HIGH BETA 50,NIFTY HIGHBETA 50,3661.3,83.2,2.33,3631.3,3672.65,3594.4,3578.1,0.0,0.0,21.56,2.78,1.16,2,48,17.15,-7.08
STRATEGY INDICES,NIFTY LOW VOLATILITY 50,NIFTY LOW VOL 50,24410.55,310.85,1.29,24292.15,24452.65,24222.4,24099.7,0.0,0.0,29.15,4.85,1.23,9,41,8.33,-4.36
STRATEGY INDICES,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY QLTY LV 30,16405.2,250.1,1.55,16288.3,16440.05,16231.5,16155.1,0.0,0.0,26.66,5.87,1.81,3,27,4.6,-4.6
STRATEGY INDICES,NIFTY SMALLCAP250 QUALITY 50,NIFTY SML250 Q50,23421.65,489.85,2.14,23194.2,23475.2,23093.7,22931.8,0.0,0.0,22.08,4.68,1.88,4,46,1.4,-6.91
STRATEGY INDICES,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 15 EW,10026.0,84.7,0.85,10055.7,10059.0,9954.15,9941.3,0.0,0.0,20.25,3.51,1.32,5,10,7.39,-7.54
STRATEGY INDICES,NIFTY100 ALPHA 30,NIFTY100 ALPHA 30,17484.05,292.75,1.7,17459.0,17517.5,17277.1,17191.3,0.0,0.0,26.58,4.98,0.81,6,24,11.27,-3.86
STRATEGY INDICES,NIFTY200 VALUE 30,NIFTY200 VALUE 30,15252.65,256.85,1.71,15215.65,15285.7,15019.3,14995.8,0.0,0.0,9.75,1.51,2.65,4,26,31.78,-3.31
STRATEGY INDICES,NIFTY500 EQUAL WEIGHT,NIFTY500 EW,13256.9,239.0,1.84,13179.85,13286.25,13093.6,13017.9,0.0,0.0,24.1,3.39,0.98,74,426,9.76,-6.03
STRATEGY INDICES,NIFTY500 MULTICAP MOMENTUM QUALITY 50,NIFTY MULTI MQ 50,39851.9,799.8,2.05,39628.2,39944.6,39312.95,39052.1,0.0,0.0,31.42,7.56,1.13,4,46,11.22,-3.92
STRATEGY INDICES,NIFTY500 VALUE 50,NIFTY500 VALUE 50,16058.85,256.75,1.62,16020.45,16092.8,15828.2,15802.1,0.0,0.0,9.77,1.52,2.52,5,45,27.4,-3.24
STRATEGY INDICES,NIFTY TOP 20 EQUAL WEIGHT,NIFTY TOP 20 EW,8863.2,78.15,0.89,8875.9,8879.3,8797.75,8785.05,0.0,0.0,23.74,3.48,1.32,6,14,6.01,-7.84
STRATEGY INDICES,NIFTY500 QUALITY 50,NIFTY500 QLTY50,18183.95,388.9,2.19,18045.6,18236.55,17906.1,17795.05,0.0,0.0,28.49,9.56,1.73,6,44,0.0,-4.66
STRATEGY INDICES,NIFTY500 LOW VOLATILITY 50,NIFTY500 LOWVOL50,22144.35,291.7,1.33,22067.9,22182.85,21934.2,21852.65,0.0,0.0,23.32,4.39,1.76,9,41,0.0,-3.32
STRATEGY INDICES,NIFTY500 MULTIFACTOR MQVLV 50,NIFTY500 MQVLV50,31053.15,579.9,1.9,30828.9,31129.2,30680.8,30473.25,0.0,0.0,14.24,2.79,2.04,6,44,0.0,-3.14
STRATEGY INDICES,NIFTY50 USD,NIFTY50 USD,9167.4,150.42,1.66,9017.0,9321.75,9017.0,9016.98,0.0,0.0,0,0,0,,,2.87,-7.6
STRATEGY INDICES,NIFTY500 FLEXICAP QUALITY 30,NIFTY500 FLEXICAP,9548.4,112.65,1.19,9533.65,9571.05,9445.2,9435.75,0.0,0.0,29.27,6.38,1.97,4,26,0.0,-8.24
STRATEGY INDICES,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,NIFTY TMMQ 50,41301.9,677.55,1.67,41217.2,41388.9,40885.15,40624.35,0.0,0.0,30.33,7.35,1.08,5,45,0.0,-2.56
THEMATIC INDICES,NIFTY COMMODITIES,NIFTY COMMODITIES,9613.4,98.95,1.04,9634.65,9646.1,9515.7,9514.45,10078.6,7601.4,15.99,2.26,1.66,6,24,20.28,-4.18
THEMATIC INDICES,NIFTY INDIA CONSUMPTION,NIFTY CONSUMPTION,11134.7,162.15,1.48,11121.35,11158.7,11030.25,10972.55,12716.2,10159.85,36.68,7.4,1.02,8,22,7.96,-6.79
THEMATIC INDICES,NIFTY CPSE,NIFTY CPSE,7088.5,50.25,0.71,7131.3,7132.9,6995.3,7038.25,7220.7,5521.95,14.44,2.25,2.71,2,9,25.15,1.95
THEMATIC INDICES,NIFTY ENERGY,NIFTY ENERGY,36038.95,381.2,1.07,36099.6,36118.45,35719.25,35657.75,37306.5,29802.2,14.97,2.31,1.9,6,34,15.13,-1.72
THEMATIC INDICES,NIFTY INFRASTRUCTURE,NIFTY INFRA,9139.9,44.1,0.48,9219.95,9226.05,9100.1,9095.8,9792.6,7775.8,20.56,2.98,1.01,7,23,15.26,-5.16
THEMATIC INDICES,NIFTY100 LIQUID 15,NIFTY100 LIQ 15,7201.0,65.2,0.91,7224.1,7229.6,7138.65,7135.8,7774.6,6045.55,22.87,3.22,0.93,3,12,15.78,-6.2
THEMATIC INDICES,NIFTY MIDCAP LIQUID 15,NIFTY MID LIQ 15,14860.45,367.65,2.54,14708.25,14896.75,14587.0,14492.8,16755.8,11541.7,34.43,4.11,0.7,1,14,20.7,-7.66
THEMATIC INDICES,NIFTY MNC,NIFTY MNC,30606.2,465.3,1.54,30491.3,30674.4,30347.75,30140.9,32131.15,23981.05,37.29,8.65,1.54,5,25,19.68,-2.47
THEMATIC INDICES,NIFTY PSE,NIFTY PSE,10168.35,87.7,0.87,10229.0,10238.15,10035.6,10080.65,10544.05,8457.6,10.93,2.02,2.86,4,16,18.96,-2.25
THEMATIC INDICES,NIFTY SERVICES SECTOR,NIFTY SERV SECTOR,31019.35,313.95,1.02,31012.7,31072.95,30807.2,30705.4,34549.75,29070.85,19.87,3.23,1.37,7,23,4.83,-7.88
THEMATIC INDICES,NIFTY100 ESG SECTOR LEADERS,NIFTY100ESGSECLDR,4011.0,38.8,0.98,4013.25,4018.3,3981.15,3972.2,0.0,0.0,21.26,3.41,1.31,13,52,7.95,-7.11
THEMATIC INDICES,NIFTY INDIA DIGITAL,NIFTY IND DIGITAL,7613.55,1.05,0.01,7671.65,7675.3,7565.95,7612.5,10152.15,4755.25,56.31,7.21,1.8,10,20,-5.22,-14.92
THEMATIC INDICES,NIFTY100 ESG,NIFTY100 ESG,4833.55,60.95,1.28,4824.55,4842.5,4789.35,4772.6,0.0,0.0,21.5,3.72,1.37,15,69,10.45,-6.87
THEMATIC INDICES,NIFTY INDIA MANUFACTURING,NIFTY INDIA MFG,15383.05,263.5,1.74,15319.15,15417.2,15190.75,15119.55,0.0,0.0,27.46,4.29,1.03,9,65,22.31,-1.95
THEMATIC INDICES,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,NIFTY TATA 25 CAP,14269.2,176.5,1.25,14217.25,14301.6,14141.2,14092.7,18764.95,9887.45,34.46,4.46,1.59,2,8,-1.1,-7.8
THEMATIC INDICES,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,NIFTY MULTI MFG,15554.25,260.2,1.7,15492.35,15594.1,15368.5,15294.05,16323.15,8394.35,28.61,3.97,0.86,8,67,16.9,-2.43
THEMATIC INDICES,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY MULTI INFRA,13619.0,104.3,0.77,13684.05,13694.4,13532.25,13514.7,15154.1,8010.1,24.96,3.27,0.9,12,63,12.54,-5.09
THEMATIC INDICES,NIFTY INDIA DEFENCE,NIFTY IND DEFENCE,8403.9,63.3,0.76,8474.25,8488.85,8277.7,8340.6,9195.15,3374.95,53.64,11.13,0.64,5,13,49.18,5.14
THEMATIC INDICES,NIFTY INDIA TOURISM,NIFTY IND TOURISM,7277.9,140.9,1.97,7261.7,7305.55,7198.05,7137.0,9497.2,6058.05,53.72,8.44,0.32,4,12,-9.86,-11.34
THEMATIC INDICES,NIFTY CAPITAL MARKETS,NIFTY CAPITAL MKT,4619.4,115.7,2.57,4572.6,4635.75,4550.4,4503.7,4964.25,2009.6,41.81,11.17,1.11,1,14,56.03,-6.65
THEMATIC INDICES,NIFTY EV & NEW AGE AUTOMOTIVE,NIFTY EV,2923.85,53.7,1.87,2914.05,2931.0,2883.65,2870.15,0.0,0.0,35.68,4.52,1.01,7,28,12.3,-5.8
THEMATIC INDICES,NIFTY INDIA NEW AGE CONSUMPTION,NIFTY NEW CONSUMP,10652.7,202.4,1.94,10603.0,10679.35,10504.0,10450.3,0.0,0.0,53.15,6.18,0.77,10,65,6.85,-8.89
THEMATIC INDICES,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),NIFTY CORP MAATR,35870.25,441.1,1.25,35900.75,35950.1,35513.25,35429.15,0.0,0.0,27.42,3.22,1.01,7,34,10.72,-8.34
THEMATIC INDICES,NIFTY MOBILITY,NIFTY MOBILITY,21570.85,414.65,1.96,21525.5,21615.55,21305.1,21156.2,0.0,0.0,30.54,4.34,1.1,6,24,21.91,-7.46
THEMATIC INDICES,NIFTY100 ENHANCED ESG,NIFTY100 ENH ESG,4867.85,60.8,1.26,4859.3,4876.8,4823.9,4807.05,0.0,0.0,21.52,3.73,1.37,15,67,10.39,-6.94
THEMATIC INDICES,NIFTY CORE HOUSING,NIFTY COREHOUSING,14270.15,239.95,1.71,14253.5,14325.55,14153.7,14030.2,17961.7,13680.9,31.1,3.3,0.57,3,27,1.06,-7.89
THEMATIC INDICES,NIFTY HOUSING,NIFTY HOUSING,11376.1,174.1,1.55,11367.2,11406.5,11282.9,11202.0,12386.3,9839.7,23.46,2.88,0.95,3,47,11.64,-5.82
THEMATIC INDICES,NIFTY IPO,NIFTY IPO,1884.8,43.7,2.37,1866.35,1887.95,1858.25,1841.1,2387.55,1617.15,54.18,8.9,0.17,19,88,6.1,-5.8
THEMATIC INDICES,NIFTY MIDSMALL INDIA CONSUMPTION,NIFTY MS IND CONS,17555.45,338.85,1.97,17438.2,17621.4,17306.4,17216.6,20923.3,14493.4,81.08,8.96,0.83,4,26,1.3,-5.7
THEMATIC INDICES,NIFTY NON-CYCLICAL CONSUMER,NIFTY NONCYC CONS,14325.55,131.95,0.93,14354.45,14390.35,14239.65,14193.6,18289.65,13081.55,50.73,9.77,0.94,9,21,-0.1,-8.36
THEMATIC INDICES,NIFTY RURAL,NIFTY RURAL,15339.65,259.15,1.72,15286.6,15373.15,15177.5,15080.5,16396.4,12304.35,25.19,3.92,1.19,7,68,15.64,-4.96
THEMATIC INDICES,NIFTY SHARIAH 25,NIFTY SHARIAH 25,7650.9,87.7,1.16,7639.35,7668.35,7591.75,7563.2,9449.55,7121.55,26.9,4.77,1.81,5,20,0.41,-8.0
THEMATIC INDICES,NIFTY TRANSPORTATION & LOGISTICS,NIFTY TRANS LOGIS,23888.1,531.1,2.27,23789.45,23945.45,23548.25,23357.0,26459.7,16828.35,37.98,5.03,0.92,4,26,20.96,-8.22
THEMATIC INDICES,NIFTY50 SHARIAH,NIFTY50 SHARIAH,4329.1,9.25,0.21,4348.3,4354.6,4301.65,4319.85,5677.9,4235.9,24.03,4.15,2.18,6,11,-3.52,-8.43
THEMATIC INDICES,NIFTY500 SHARIAH,NIFTY500 SHARIAH,6629.8,67.0,1.02,6631.55,6644.35,6582.9,6562.8,8238.85,6004.55,26.32,4.44,1.46,31,176,3.11,-6.64
THEMATIC INDICES,NIFTY SME EMERGE,NIFTY SME EMERGE,12311.95,114.45,0.94,12218.0,12342.95,12217.15,12197.5,17223.65,11930.1,20.2,3.22,0.27,,,-2.35,-7.91
THEMATIC INDICES,NIFTY INDIA INTERNET,NIFTY INTERNET,1133.45,6.7,0.59,1138.9,1142.7,1124.9,1126.75,1501.9,1056.45,193.73,5.58,0.45,4,17,0.0,-15.57
THEMATIC INDICES,NIFTY WAVES,NIFTY WAVES,1814.7,20.15,1.12,1810.6,1819.2,1801.2,1794.55,2789.8,1766.3,0,2.16,0.76,9,32,0.0,-12.5
THEMATIC INDICES,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,NIFTY INFRALOG,11036.1,165.7,1.52,11044.2,11066.0,10932.8,10870.4,11820.05,9210.4,30.29,3.88,0.89,12,88,0.0,-4.51
THEMATIC INDICES,NIFTY INDIA RAILWAYS PSU,NIFTY RAILWAYSPSU,3065.3,43.4,1.44,3074.8,3076.25,3019.75,3021.9,4005.5,2982.2,22.22,3.08,1.75,1,15,-5.02,-8.83
THEMATIC INDICES,NIFTY CONGLOMERATE 50,NIFTYCONGLOMERATE,13962.2,166.2,1.2,13977.85,13990.65,13832.2,13796.0,15284.3,12226.8,27.24,3.65,1.06,6,44,8.73,-7.53
FIXED INCOME INDICES,NIFTY 8-13 YR G-SEC,NIFTY GS 8 13YR,3001.89,12.78,0.42,2989.64,3002.47,2989.64,2989.11,0.0,0.0,0,0,0,,,6.81,1.17
FIXED INCOME INDICES,NIFTY 10 YR BENCHMARK G-SEC,NIFTY GS 10YR,2634.83,10.66,0.4,2624.63,2635.73,2624.63,2624.17,0.0,0.0,0,0,0,,,5.92,0.98
FIXED INCOME INDICES,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),NIFTY GS 10YR CLN,888.06,3.53,0.39,884.52,888.37,884.52,884.53,0.0,0.0,0,0,0,,,-0.62,0.45
