indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,23151.1,-488.05,-2.06,23462.5,23492.4,23112.0,23639.15,26373.2,21743.65,20.26,3.15,1.35,47,3,3.37,-9.11
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,64691.45,-1733.1,-2.61,66132.2,66429.5,64578.75,66424.55,70833.65,57250.25,18.08,3.35,1.47,48,2,9.69,-6.01
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,53757.85,-1343.1,-2.44,54592.05,54713.75,53675.7,55100.95,61764.85,49156.95,14.4,1.88,1.09,14,0,11.85,-10.68
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,25138.65,-524.55,-2.04,25442.5,25505.1,25094.9,25663.2,28562.5,23546.5,16.05,2.65,0.92,19,1,7.94,-10.62
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,12618.5,-342.65,-2.64,12884.65,12917.65,12579.5,12961.15,14118.4,6054.2,26.53,4.16,0.88,23,2,16.58,-7.41
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,23849.25,-525.85,-2.16,24205.75,24237.0,23810.8,24375.1,26975.15,22177.35,19.85,3.18,1.37,95,5,4.43,-8.6
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13018.25,-299.55,-2.25,13231.15,13247.5,12995.95,13317.8,14700.95,11941.45,21.22,3.3,1.28,188,12,5.95,-8.46
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,21391.2,-506.3,-2.31,21763.25,21780.75,21351.1,21897.5,24144.2,19519.85,21.7,3.32,1.22,456,44,6.02,-8.24
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,15523.7,-398.5,-2.5,15837.3,15870.45,15472.45,15922.2,17572.45,13269.65,29.93,4.13,0.88,45,5,13.87,-8.47
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,54761.1,-1492.65,-2.65,55997.15,56140.55,54633.6,56253.75,61548.85,46966.6,30.47,3.98,0.88,93,7,13.79,-7.87
