indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1567.95,-6.45,-0.41,1564.45,1570.3,1558.6,1574.4,1641.4,1346.5,24.02,3.8,1.25,81,68,0.0,-2.05
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,26750.35,194.95,0.73,26287.3,26812.15,26253.55,26555.4,29179.1,19316.65,28.91,4.59,1.18,3,12,19.27,-3.76
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,29773.1,-254.7,-0.85,29840.8,29961.7,29729.0,30027.8,0.0,0.0,17.51,3,0.94,13,7,23.23,0.34
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,51215.2,691.3,1.37,50420.5,51339.45,50311.5,50523.9,58485.05,50076.05,37.4,9.24,2.2,3,11,-8.87,-8.46
SECTORAL INDICES,NIFTY IT,NIFTY IT,38036.15,-395.1,-1.03,38262.65,38262.65,37704.35,38431.25,43133.35,30918.95,27.03,7.06,2.8,10,0,-8.1,0.39
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1385.2,25.1,1.85,1350.6,1390.6,1339.2,1360.1,1786.15,1313.85,29.69,1.46,1.4,3,7,-12.03,-4.49
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,11827.55,-650.5,-5.21,12265.2,12265.2,11776.25,12478.05,12509.75,7690.2,20.63,3.08,1.55,13,2,52.97,15.65
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,21715.1,151.1,0.7,21544.5,21768.9,21396.35,21564.0,23492.55,19121.1,33.1,4.73,0.7,5,15,3.69,-4.49
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,9019.35,5.15,0.06,8991.25,9077.6,8913.55,9014.2,9175.55,5530.35,9.11,1.47,2.13,5,7,45.45,8.72
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,28553.15,-181.25,-0.63,28515.0,28725.35,28502.4,28734.4,29059.0,23783.15,20.03,2.25,0.55,4,5,19.61,1.35
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,783.0,6.5,0.84,773.25,784.5,766.6,776.5,1049.7,742.2,35.68,3.79,0.38,3,7,-10.01,-11.48
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,13893.85,103.2,0.75,13768.75,13926.35,13690.85,13790.65,15144.95,7249.7,35.99,5.21,0.6,5,15,3.17,-5.59
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,34387.55,366.8,1.08,33800.45,34552.3,33454.8,34020.75,44426.55,21967.45,57.22,10.77,0.43,2,13,-7.71,-6.76
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,11791.7,-63.25,-0.53,11809.9,11853.0,11710.45,11854.95,13607.2,6645.9,10.51,1.62,2.73,11,4,16.53,-0.81
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,41723.6,497.75,1.21,41174.1,41787.45,40942.55,41225.85,46103.35,31279.6,39.25,5.09,0.46,8,22,6.73,-5.26
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,30928.45,-305.7,-0.98,31080.2,31133.3,30784.25,31234.15,32654.2,23850.75,23.66,4.36,0.81,21,9,28.93,-1.65
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,20616.0,-246.35,-1.18,20726.0,20826.5,20480.95,20862.35,21299.4,13363.1,29.71,2.97,0.65,19,10,43.11,1.73
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,9836.45,64.8,0.66,9715.15,9877.0,9664.75,9771.65,11536.7,7836.0,58.94,9.62,1.15,10,10,-3.09,-4.45
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,27819.35,174.7,0.63,27538.7,27913.4,27307.8,27644.65,31895.45,25227.25,37.32,4.1,0.63,8,11,0.0,-4.4
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,17713.65,173.8,0.99,17501.4,17737.9,17409.25,17539.85,19594.1,16294.6,37.07,5.36,0.57,11,39,0.0,-6.02
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,6406.65,-64.25,-0.99,6447.45,6447.45,6375.5,6470.9,6480.1,5288.6,14.99,2.98,2.91,37,13,8.93,2.17
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,11972.6,21.25,0.18,11884.65,12004.35,11843.6,11951.35,12852.45,9722.65,31.42,7.12,1.78,6,9,3.49,-3.71
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5806.6,-0.8,-0.01,5785.85,5817.05,5756.0,5807.4,0.0,0.0,31.83,7.98,1.85,12,18,8.79,-0.49
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,13226.65,-106.7,-0.8,13268.05,13277.65,13172.65,13333.35,13416.85,11375.5,17.35,3.05,2.02,13,7,3.13,0.96
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,20577.5,-163.45,-0.79,20458.25,20659.0,20403.15,20740.95,31895.45,1056.45,,,,,,17.24,-4.38
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,13735.15,-109.05,-0.79,13655.55,13789.55,13618.75,13844.2,31895.45,1056.45,,,,,,14.45,-4.49
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,169.4,0.65,0.39,169.9,170.1,169.1,168.75,31895.45,161.8,,,,,,-6.85,2.4
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,207.15,0.8,0.39,207.75,208.05,206.75,206.35,31895.45,197.8,,,,,,-5.71,2.46
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,264.68,0.0,0.0,264.68,264.68,264.68,264.68,0.0,0.0,,,,,,3.97,6.24
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,48636.85,-208.9,-0.43,48524.15,48940.35,47985.8,48845.75,0.0,0.0,31,4.2,0.61,22,28,3.97,-2.79
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,32701.65,-107.45,-0.33,32626.95,32765.15,32506.0,32809.1,0.0,0.0,24.46,3.72,1.4,25,25,14.99,-0.65
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,33216.15,-144.7,-0.43,33196.4,33268.5,33006.7,33360.85,0.0,0.0,22.25,3.69,1.34,53,47,13.04,-0.81
STRATEGY INDICES,NIFTY100 LOW VOLATILITY 30,NIFTY100 LOWVOL30,20447.25,70.85,0.35,20295.3,20500.25,20242.7,20376.4,0.0,0.0,28.51,5.05,1.33,10,20,7.95,-2.97
STRATEGY INDICES,NIFTY200 QUALITY 30,NIFTY200 QUALTY30,21005.25,-37.75,-0.18,20955.7,21036.5,20821.75,21043.0,0.0,0.0,32.29,10.35,1.98,15,15,7.13,-1.39
STRATEGY INDICES,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY ALPHALOWVOL,26297.05,121.7,0.46,26058.15,26376.3,26016.85,26175.35,0.0,0.0,31.4,4.65,0.74,9,20,2.84,-2.65
STRATEGY INDICES,NIFTY200 MOMENTUM 30,NIFTY200MOMENTM30,30327.15,-207.85,-0.68,30327.8,30449.95,30048.25,30535.0,0.0,0.0,26.1,4.47,0.84,16,13,6.5,-1.5
STRATEGY INDICES,NIFTY MIDCAP150 QUALITY 50,NIFTY M150 QLTY50,23115.8,-4.45,-0.02,22996.85,23163.25,22867.45,23120.25,0.0,0.0,32.2,7.6,1.42,26,24,4.05,-3.45
STRATEGY INDICES,NIFTY200 ALPHA 30,NIFTY200 ALPHA 30,24404.2,-122.15,-0.5,24372.0,24524.95,24140.65,24526.35,0.0,0.0,28.46,4.56,0.7,16,14,8.99,-1.03
STRATEGY INDICES,NIFTY MIDCAP150 MOMENTUM 50,NIFTYM150MOMNTM50,60518.55,-265.95,-0.44,60361.85,60934.1,59844.55,60784.5,0.0,0.0,32.27,4.94,0.81,27,22,10.37,-2.08
STRATEGY INDICES,NIFTY500 MOMENTUM 50,NIFTY500MOMENTM50,50783.85,-333.5,-0.65,50727.95,50990.7,50257.4,51117.35,0.0,0.0,28.88,4.72,0.74,27,22,6.58,-3.32
STRATEGY INDICES,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,NIFTYMS400 MQ 100,46821.65,-264.95,-0.56,46787.0,47111.95,46330.0,47086.6,0.0,0.0,28.46,6.01,1,45,54,5.67,-1.1
STRATEGY INDICES,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,NIFTYSML250MQ 100,42081.35,141.05,0.34,41710.65,42242.5,41299.65,41940.3,0.0,0.0,27.75,4.64,0.96,31,69,0.39,-4.91
STRATEGY INDICES,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 10 EW,9572.95,-37.9,-0.39,9542.35,9590.3,9533.15,9610.85,0.0,0.0,20.63,3.55,1.46,5,5,5.48,-3.77
STRATEGY INDICES,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY AQL 30,22140.4,63.6,0.29,22012.45,22189.75,21908.65,22076.8,0.0,0.0,32.54,7.64,1.6,14,16,4.01,-2.74
STRATEGY INDICES,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY AQLV 30,20838.0,-6.95,-0.03,20766.7,20876.9,20694.45,20844.95,0.0,0.0,22.79,4.73,1.93,14,15,8.3,-2.38
STRATEGY INDICES,NIFTY HIGH BETA 50,NIFTY HIGHBETA 50,3774.7,-38.95,-1.02,3785.65,3799.95,3738.15,3813.65,0.0,0.0,23.09,2.93,1.15,27,23,16.71,-2.53
STRATEGY INDICES,NIFTY LOW VOLATILITY 50,NIFTY LOW VOL 50,24904.9,40.4,0.16,24775.9,24968.35,24705.9,24864.5,0.0,0.0,30.51,5.01,1.26,22,28,7.28,-2.5
STRATEGY INDICES,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY QLTY LV 30,17010.55,36.45,0.21,16912.3,17047.0,16871.05,16974.1,0.0,0.0,28.14,6.19,1.81,13,17,3.14,-3.4
STRATEGY INDICES,NIFTY SMALLCAP250 QUALITY 50,NIFTY SML250 Q50,24153.5,201.25,0.84,23890.45,24207.2,23681.6,23952.25,0.0,0.0,23.41,4.93,1.79,16,34,-2.71,-5.95
STRATEGY INDICES,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 15 EW,10605.7,-2.95,-0.03,10527.7,10629.1,10525.75,10608.65,0.0,0.0,21.59,3.75,1.35,6,9,10.97,-3.27
STRATEGY INDICES,NIFTY100 ALPHA 30,NIFTY100 ALPHA 30,17562.0,-12.4,-0.07,17457.5,17594.1,17372.0,17574.4,0.0,0.0,27.14,5.09,0.77,12,18,7.2,-2.19
STRATEGY INDICES,NIFTY200 VALUE 30,NIFTY200 VALUE 30,15205.6,-320.8,-2.07,15444.75,15444.9,15127.45,15526.4,0.0,0.0,9.84,1.54,2.8,25,4,34.52,8.1
STRATEGY INDICES,NIFTY500 EQUAL WEIGHT,NIFTY500 EW,13578.0,80.6,0.6,13429.95,13586.65,13341.35,13497.4,0.0,0.0,25.82,3.54,0.95,179,317,6.29,-4.47
STRATEGY INDICES,NIFTY500 MULTICAP MOMENTUM QUALITY 50,NIFTY MULTI MQ 50,40474.2,-270.9,-0.66,40512.3,40689.45,40059.6,40745.1,0.0,0.0,33.87,7.84,1.08,23,27,4.88,-1.28
STRATEGY INDICES,NIFTY500 VALUE 50,NIFTY500 VALUE 50,15969.9,-337.1,-2.07,16209.5,16209.5,15888.25,16307.0,0.0,0.0,9.94,1.54,2.66,30,18,28.9,7.3
STRATEGY INDICES,NIFTY TOP 20 EQUAL WEIGHT,NIFTY TOP 20 EW,9338.25,-8.6,-0.09,9285.8,9361.1,9278.25,9346.85,0.0,0.0,23.22,3.7,1.32,9,11,8.06,-2.84
STRATEGY INDICES,NIFTY500 QUALITY 50,NIFTY500 QLTY50,18572.4,-7.8,-0.04,18500.0,18600.4,18349.1,18580.2,0.0,0.0,30.34,9.99,1.67,23,27,0.0,-1.29
STRATEGY INDICES,NIFTY500 LOW VOLATILITY 50,NIFTY500 LOWVOL50,22434.05,-15.55,-0.07,22358.95,22470.85,22262.75,22449.6,0.0,0.0,24.44,4.51,1.79,20,29,0.0,-1.91
STRATEGY INDICES,NIFTY500 MULTIFACTOR MQVLV 50,NIFTY500 MQVLV50,31097.4,-132.7,-0.42,31101.3,31219.2,30834.45,31230.1,0.0,0.0,15.05,2.86,2.07,26,23,0.0,-0.96
STRATEGY INDICES,NIFTY50 USD,NIFTY50 USD,9535.3,-42.47,-0.44,9577.75,9577.75,9483.45,9577.77,0.0,0.0,,,,,,4.19,-4.12
STRATEGY INDICES,NIFTY500 FLEXICAP QUALITY 30,NIFTY500 FLEXICAP,10417.15,15.5,0.15,10369.75,10434.9,10311.65,10401.65,0.0,0.0,32.29,7.06,1.88,16,14,0.0,-2.0
STRATEGY INDICES,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,NIFTY TMMQ 50,41170.55,-263.7,-0.64,41212.0,41351.05,40730.35,41434.25,0.0,0.0,31.99,7.45,1.05,20,30,0.0,-0.79
THEMATIC INDICES,NIFTY COMMODITIES,NIFTY COMMODITIES,9649.95,-209.75,-2.13,9791.3,9792.1,9597.15,9859.7,9868.8,7502.95,16.57,2.3,1.72,25,5,25.91,5.8
THEMATIC INDICES,NIFTY INDIA CONSUMPTION,NIFTY CONSUMPTION,11469.0,81.85,0.72,11299.15,11488.05,11279.2,11387.15,12716.2,10090.65,38.38,7.75,1.14,7,23,5.61,-6.54
THEMATIC INDICES,NIFTY CPSE,NIFTY CPSE,6813.35,-72.7,-1.06,6885.9,6885.9,6757.55,6886.05,6904.35,5284.25,14.18,2.18,2.98,8,3,20.03,9.65
THEMATIC INDICES,NIFTY ENERGY,NIFTY ENERGY,35138.05,-197.15,-0.56,35220.1,35233.9,34827.85,35335.2,36938.9,29313.2,14.87,2.29,2.29,21,19,10.54,1.34
THEMATIC INDICES,NIFTY INFRASTRUCTURE,NIFTY INFRA,9153.2,-7.45,-0.08,9101.8,9162.1,9091.9,9160.65,9792.6,7589.95,20.55,3.01,1.1,17,13,12.87,-3.76
THEMATIC INDICES,NIFTY100 LIQUID 15,NIFTY100 LIQ 15,7287.5,-19.4,-0.27,7255.85,7299.75,7241.15,7306.9,7683.6,5985.3,22.67,3.29,0.9,9,6,18.38,-2.12
THEMATIC INDICES,NIFTY MIDCAP LIQUID 15,NIFTY MID LIQ 15,15513.8,-35.45,-0.23,15454.9,15603.2,15374.1,15549.25,16755.8,11541.7,36.64,4.4,0.66,6,9,21.13,-2.3
THEMATIC INDICES,NIFTY MNC,NIFTY MNC,30419.45,-70.1,-0.23,30369.55,30501.05,30144.4,30489.55,31140.0,23981.05,36.79,8.74,1.51,9,21,14.62,0.56
THEMATIC INDICES,NIFTY PSE,NIFTY PSE,10171.25,-92.0,-0.9,10251.05,10251.05,10081.75,10263.25,10277.85,7956.45,11.34,2.04,3.03,13,7,17.76,5.74
THEMATIC INDICES,NIFTY SERVICES SECTOR,NIFTY SERV SECTOR,33128.45,-213.8,-0.64,33116.7,33225.05,33048.7,33342.25,34216.65,29070.85,21.28,3.49,1.29,20,10,10.77,-0.68
THEMATIC INDICES,NIFTY100 ESG SECTOR LEADERS,NIFTY100ESGSECLDR,4220.8,-22.2,-0.52,4212.65,4228.05,4200.95,4243.0,0.0,0.0,22.71,3.62,1.25,,,12.26,-1.89
THEMATIC INDICES,NIFTY INDIA DIGITAL,NIFTY IND DIGITAL,9018.65,-51.75,-0.57,8979.65,9029.2,8908.65,9070.4,10152.15,4924.4,65.84,8.54,1.52,20,10,2.82,-4.91
THEMATIC INDICES,NIFTY100 ESG,NIFTY100 ESG,5070.75,-23.05,-0.45,5061.25,5080.8,5044.0,5093.8,0.0,0.0,23.07,3.96,1.32,48,36,13.59,-0.98
THEMATIC INDICES,NIFTY INDIA MANUFACTURING,NIFTY INDIA MFG,15055.7,-76.2,-0.5,15039.05,15083.55,14925.85,15131.9,0.0,0.0,27.26,4.28,1.01,30,44,18.13,-0.29
THEMATIC INDICES,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,NIFTY TATA 25 CAP,14901.1,-105.0,-0.7,14950.15,14950.15,14811.6,15006.1,18764.95,13221.9,32.63,4.72,1.51,6,4,-1.9,-1.04
THEMATIC INDICES,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,NIFTY MULTI MFG,15287.9,6.85,0.04,15177.4,15297.95,15088.35,15281.05,16323.15,12294.45,28.01,3.97,0.84,25,50,12.87,-2.83
THEMATIC INDICES,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY MULTI INFRA,13719.5,90.25,0.66,13553.55,13732.3,13518.3,13629.25,15154.1,11537.35,24.91,3.33,0.93,20,55,8.56,-4.94
THEMATIC INDICES,NIFTY INDIA DEFENCE,NIFTY IND DEFENCE,8184.0,115.15,1.43,8063.3,8204.65,7967.05,8068.85,9195.15,5025.35,54.07,10.92,0.5,1,17,38.22,4.41
THEMATIC INDICES,NIFTY INDIA TOURISM,NIFTY IND TOURISM,7704.85,78.0,1.02,7595.25,7720.75,7569.6,7626.85,9497.2,7508.35,61.44,9.11,0.28,2,14,-6.8,-11.25
THEMATIC INDICES,NIFTY CAPITAL MARKETS,NIFTY CAPITAL MKT,4649.3,-89.55,-1.89,4732.0,4742.35,4618.45,4738.85,4887.85,2885.1,44.76,11.53,1.12,12,3,41.85,2.25
THEMATIC INDICES,NIFTY EV & NEW AGE AUTOMOTIVE,NIFTY EV,2954.35,19.7,0.67,2920.65,2957.4,2906.5,2934.65,0.0,0.0,34.5,4.65,0.99,11,24,6.67,-5.75
THEMATIC INDICES,NIFTY INDIA NEW AGE CONSUMPTION,NIFTY NEW CONSUMP,10989.0,51.05,0.47,10850.9,10999.45,10796.55,10937.95,0.0,0.0,51.96,6.49,0.73,21,54,3.48,-7.34
THEMATIC INDICES,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),NIFTY CORP MAATR,37452.4,-139.7,-0.37,37244.2,37525.25,37061.5,37592.1,0.0,0.0,28.77,3.41,0.95,21,20,12.15,-2.47
THEMATIC INDICES,NIFTY MOBILITY,NIFTY MOBILITY,21894.15,23.4,0.11,21694.05,21923.55,21606.2,21870.75,0.0,0.0,29.71,4.49,1.09,14,16,18.74,-4.08
THEMATIC INDICES,NIFTY100 ENHANCED ESG,NIFTY100 ENH ESG,5110.95,-20.35,-0.4,5098.8,5120.9,5082.5,5131.3,0.0,0.0,23.13,3.97,1.32,46,36,13.56,-1.13
THEMATIC INDICES,NIFTY CORE HOUSING,NIFTY COREHOUSING,14664.65,17.4,0.12,14595.1,14727.35,14493.05,14647.25,16859.35,13680.9,32.35,3.45,0.55,14,16,-1.49,-5.49
THEMATIC INDICES,NIFTY HOUSING,NIFTY HOUSING,11564.65,-78.4,-0.67,11572.05,11589.6,11498.85,11643.05,12097.3,9839.7,24.6,2.98,0.91,28,21,13.15,0.23
THEMATIC INDICES,NIFTY IPO,NIFTY IPO,1942.1,31.2,1.63,1900.4,1943.3,1895.5,1910.9,2289.75,1617.15,57.31,10.3,0.17,33,67,1.65,-6.37
THEMATIC INDICES,NIFTY MIDSMALL INDIA CONSUMPTION,NIFTY MS IND CONS,17463.3,114.4,0.66,17189.45,17492.3,17087.7,17348.9,20923.3,16870.2,84.9,9.09,0.82,12,17,-3.75,-7.89
THEMATIC INDICES,NIFTY NON-CYCLICAL CONSUMER,NIFTY NONCYC CONS,14926.3,71.25,0.48,14755.45,14947.95,14704.85,14855.05,16983.45,13980.9,52.15,10.3,1.08,11,19,-0.72,-6.88
THEMATIC INDICES,NIFTY RURAL,NIFTY RURAL,15581.55,76.15,0.49,15405.75,15606.4,15369.55,15505.4,16378.35,12891.5,25.33,4.06,1.29,30,44,13.75,-3.06
THEMATIC INDICES,NIFTY SHARIAH 25,NIFTY SHARIAH 25,8289.2,-2.6,-0.03,8256.85,8308.05,8226.15,8291.8,8663.6,7121.55,29.5,5.25,1.84,13,12,2.55,-0.96
THEMATIC INDICES,NIFTY TRANSPORTATION & LOGISTICS,NIFTY TRANS LOGIS,24460.45,82.45,0.34,24137.25,24503.35,24055.3,24378.0,26459.7,18482.85,37.25,5.27,0.87,10,20,17.68,-4.37
THEMATIC INDICES,NIFTY50 SHARIAH,NIFTY50 SHARIAH,4796.2,-30.85,-0.64,4806.55,4806.55,4762.3,4827.05,5145.6,4235.9,25.3,4.62,2.03,9,8,0.69,0.06
THEMATIC INDICES,NIFTY500 SHARIAH,NIFTY500 SHARIAH,6983.45,-5.95,-0.09,6954.95,6989.25,6910.05,6989.4,7624.1,6004.55,27.37,4.72,1.43,70,133,2.79,-2.09
THEMATIC INDICES,NIFTY SME EMERGE,NIFTY SME EMERGE,12816.9,10.15,0.08,12799.05,12829.05,12778.7,12806.75,17223.65,11930.1,22.47,3.59,0.25,,,-11.77,-10.09
THEMATIC INDICES,NIFTY INDIA INTERNET,NIFTY INTERNET,1286.0,-11.0,-0.85,1279.8,1287.75,1262.25,1297.0,1501.9,1056.45,258.44,6.37,0.39,8,13,0.0,-8.54
THEMATIC INDICES,NIFTY WAVES,NIFTY WAVES,1909.8,17.2,0.91,1874.85,1914.85,1860.5,1892.6,2789.8,1860.5,,2.3,0.78,14,25,0.0,-7.86
THEMATIC INDICES,NIFTY INDIA INFRASTRUCTURE & LOGISTICS,NIFTY INFRALOG,11068.0,44.8,0.41,10984.4,11075.45,10922.95,11023.2,11820.05,9210.4,29.62,3.95,0.89,32,68,0.0,-2.0
FIXED INCOME INDICES,NIFTY 8-13 YR G-SEC,NIFTY GS 8 13YR,2967.02,0.94,0.03,2966.07,2969.18,2962.84,2966.08,0.0,0.0,,,,,,6.17,-0.11
FIXED INCOME INDICES,NIFTY 10 YR BENCHMARK G-SEC,NIFTY GS 10YR,2609.17,-0.05,0.0,2609.21,2612.29,2605.93,2609.22,0.0,0.0,,,,,,5.55,-0.23
FIXED INCOME INDICES,NIFTY 10 YR BENCHMARK G-SEC (CLEAN PRICE),NIFTY GS 10YR CLN,885.81,-0.02,0.0,885.82,886.89,884.68,885.83,0.0,0.0,,,,,,-1.02,-0.78
FIXED INCOME INDICES,NIFTY 4-8 YR G-SEC INDEX,NIFTY GS 4 8YR,3228.64,3.53,0.1,3225.1,3231.44,3224.15,3225.11,0.0,0.0,,,,,,7.01,0.07
