indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,25454.35,-365.0,-1.41,25873.35,25885.3,25388.75,25819.35,26373.2,21743.65,22.28,3.46,1.22,48,3,10.99,-0.51
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,69028.75,-1305.6,-1.86,70379.8,70439.7,68822.5,70334.35,70833.65,56192.45,19.35,3.58,1.33,49,1,14.75,0.49
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,60739.55,-811.25,-1.32,61660.85,61678.8,60592.9,61550.8,61764.85,47702.9,16.35,2.17,0.96,14,0,22.53,1.42
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,28069.5,-393.75,-1.38,28519.8,28519.8,27992.2,28463.25,28519.8,22842.6,17.93,2.96,0.82,18,2,19.67,2.0
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,13442.5,-287.05,-2.09,13740.05,13750.4,13400.1,13729.55,14118.4,5520.25,28.19,4.43,0.83,24,1,19.27,-1.56
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,26090.7,-393.9,-1.49,26533.65,26542.7,26022.7,26484.6,26975.15,22177.35,21.73,3.48,1.24,97,4,11.65,-0.35
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14211.95,-217.25,-1.51,14455.2,14458.4,14173.75,14429.2,14700.95,11941.45,23.17,3.61,1.16,188,13,12.57,-0.41
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23297.45,-348.35,-1.47,23691.6,23697.9,23235.35,23645.8,24144.2,19519.85,23.64,3.62,1.11,439,62,12.38,-0.33
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,16844.25,-279.2,-1.63,17146.95,17159.45,16796.1,17123.45,17572.45,13269.65,32.43,4.49,0.81,44,6,18.93,-1.51
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,59227.65,-955.55,-1.59,60278.45,60341.7,59038.8,60183.2,61548.85,46865.7,32.92,4.31,0.81,91,9,17.22,-0.7
