indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,25776.0,48.45,0.19,25675.05,25818.55,25563.95,25727.55,26373.2,21743.65,22.38,3.5,1.26,12,38,9.56,-2.28
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,69298.55,449.15,0.65,68889.15,69354.65,68098.35,68849.4,70833.65,56192.45,20.09,3.6,1.37,17,33,8.42,-2.23
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,60238.15,196.85,0.33,60163.35,60389.4,59891.75,60041.3,61764.85,47702.9,16.29,2.15,0.97,5,9,21.28,-0.18
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,27802.55,128.5,0.46,27737.55,27875.05,27587.6,27674.05,28275.2,22819.9,17.93,2.93,0.83,6,14,19.44,-0.81
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,13721.85,66.2,0.48,13630.3,13738.3,13507.5,13655.65,14118.4,5520.25,29.57,4.53,0.81,7,18,15.1,-2.35
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,26382.7,69.5,0.26,26270.8,26419.9,26129.25,26313.2,26975.15,22177.35,21.97,3.52,1.28,29,71,9.38,-2.27
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14361.95,47.5,0.33,14292.75,14381.35,14210.6,14314.45,14700.95,11941.45,23.4,3.64,1.19,66,134,9.63,-2.47
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23534.95,88.65,0.38,23414.1,23562.7,23284.45,23446.3,24144.2,19519.85,23.9,3.66,1.13,177,323,8.64,-2.71
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17123.4,110.2,0.65,16988.1,17149.15,16848.0,17013.2,17572.45,13269.65,33.53,4.56,0.8,16,34,13.99,-2.81
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,59683.6,376.5,0.63,59242.05,59769.5,58794.35,59307.1,61548.85,46865.7,33.06,4.34,0.8,37,63,10.88,-3.35
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,17205.1,216.15,1.27,16993.25,17234.7,16918.25,16988.95,19224.95,14084.3,30.64,3.72,0.75,35,65,0.05,-4.73
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,12.25,-0.65,-4.98,12.9,13.15,12.06,12.9,23.19,8.72,,,,,,-8.48,36.51
