indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,25693.7,50.9,0.2,25605.8,25703.95,25491.9,25642.8,26373.2,21743.65,22.26,3.49,1.28,31,19,8.02,-2.31
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,69058.4,88.0,0.13,68772.65,69128.55,68166.65,68970.4,70833.65,56192.45,19.98,3.58,1.4,23,26,8.45,-2.05
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,60120.55,56.9,0.09,59967.1,60149.9,59644.55,60063.65,61764.85,47702.9,16.26,2.15,0.97,10,4,19.75,0.03
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,27807.1,117.75,0.43,27658.15,27822.6,27531.35,27689.35,28275.2,22842.6,17.95,2.93,0.85,9,11,17.22,-0.58
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,13644.9,-55.6,-0.41,13657.25,13670.0,13488.8,13700.5,14118.4,6054.2,29.42,4.5,0.82,17,8,14.06,-1.92
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,26297.3,49.0,0.19,26204.25,26309.25,26069.5,26248.3,26975.15,22177.35,21.85,3.51,1.3,54,45,8.11,-2.27
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,14316.0,21.25,0.15,14270.1,14323.55,14182.25,14294.75,14700.95,11941.45,23.28,3.63,1.21,115,84,8.53,-2.38
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23434.0,22.3,0.1,23366.5,23447.0,23211.4,23411.7,24144.2,19519.85,23.74,3.64,1.15,291,206,7.75,-2.69
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17023.3,-61.65,-0.36,17029.1,17043.5,16838.05,17084.95,17572.45,13269.65,33.37,4.54,0.81,33,17,13.37,-2.27
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,59502.7,-14.4,-0.02,59400.75,59573.6,58757.8,59517.1,61548.85,46865.7,32.96,4.33,0.81,61,39,10.6,-2.85
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,16938.65,-45.25,-0.27,16914.4,16956.95,16705.35,16983.9,19224.95,14084.3,30.15,3.66,0.77,62,37,1.1,-5.26
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,11.94,-0.23,-1.86,12.17,12.35,11.16,12.17,23.19,8.72,,,,,,-13.18,21.46
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,21926.85,-4.65,-0.02,21881.15,21950.1,21663.3,21931.5,22650.05,17269.5,32.6,4.44,0.83,84,66,10.49,-2.77
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,8266.0,-19.1,-0.23,8246.65,8276.5,8136.9,8285.1,9282.7,6776.05,30.03,3.66,0.81,33,16,2.52,-4.73
