indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,24028.05,-422.4,-1.73,23868.05,24078.15,23697.8,24450.45,26373.2,21743.65,21.39,3.32,1.28,42,8,6.54,-7.11
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,66070.65,-1406.0,-2.08,66198.25,66202.4,64998.8,67476.65,70833.65,57250.25,18.86,3.5,1.36,44,6,10.39,-5.25
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,56019.8,-1763.45,-3.05,56121.4,56274.15,55270.6,57783.25,61764.85,48196.1,15.48,2.02,1.01,14,0,15.51,-7.66
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26039.3,-613.15,-2.3,25882.45,26070.75,25557.9,26652.45,28562.5,23305.45,17.02,2.81,0.87,17,3,12.55,-7.51
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,12942.3,-224.6,-1.71,12910.85,12971.6,12681.1,13166.9,14118.4,5520.25,27.69,4.34,0.84,20,5,16.41,-6.68
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,24685.65,-449.25,-1.79,24556.75,24733.15,24338.75,25134.9,26975.15,22177.35,20.92,3.35,1.3,86,14,7.2,-6.8
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13456.55,-249.45,-1.82,13401.95,13481.85,13262.2,13706.0,14700.95,11941.45,22.34,3.48,1.21,175,24,8.38,-6.82
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,22056.55,-424.75,-1.89,21995.15,22090.7,21743.15,22481.3,24144.2,19519.85,22.81,3.49,1.16,436,63,7.89,-6.87
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,16005.45,-295.4,-1.81,15991.25,16038.2,15732.65,16300.85,17572.45,13269.65,31.43,4.34,0.84,41,9,14.96,-7.21
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,56265.5,-1127.85,-1.97,56328.8,56362.8,55341.7,57393.35,61548.85,46966.6,31.93,4.17,0.84,89,10,14.38,-6.91
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,16132.2,-366.7,-2.22,16199.35,16199.35,15896.95,16498.9,19224.95,14084.3,29.38,3.57,0.77,85,15,4.05,-7.21
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,23.36,3.48,17.51,19.88,24.49,19.22,19.88,24.49,8.72,0,0,0,,,73.42,91.63
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,20749.45,-432.35,-2.04,20790.05,20793.75,20423.55,21181.8,22650.05,17269.5,31.57,4.28,0.85,134,15,13.44,-6.84
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,7926.15,-165.7,-2.05,7934.75,7943.45,7795.95,8091.85,9282.7,6776.05,29.14,3.59,0.8,41,9,5.96,-6.58
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,15063.5,-358.7,-2.33,15146.35,15146.95,14854.85,15422.2,18077.35,13314.7,25.37,3.29,0.77,216,34,3.15,-7.41
