indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,24160.8,-165.85,-0.68,24233.65,24253.8,24138.4,24326.65,26373.2,22182.55,21.16,3.33,1.28,31,19,-0.47,0.68
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,71498.5,-354.4,-0.49,71776.4,71889.6,71452.6,71852.9,72037.6,59896.1,20.14,3.83,1.39,37,12,13.92,8.09
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,55414.0,-633.4,-1.13,55783.95,55797.7,55368.5,56047.4,61764.85,49954.85,14.14,1.91,1.05,11,3,1.93,-0.52
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26097.0,-352.5,-1.33,26344.35,26353.15,26087.2,26449.5,28562.5,23373.95,17.11,2.84,0.86,17,2,0.45,0.17
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14484.1,-67.35,-0.46,14547.5,14590.6,14459.55,14551.45,14577.2,5520.25,32.35,4.95,0.61,14,11,20.87,9.56
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25155.95,-163.55,-0.65,25235.7,25247.15,25133.95,25319.5,26975.15,22720.45,20.96,3.41,1.3,68,31,1.94,1.98
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13912.45,-79.45,-0.57,13956.25,13962.9,13900.15,13991.9,14700.95,12396.1,22.84,3.63,1.18,127,72,4.39,3.27
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23108.15,-105.85,-0.46,23166.05,23185.65,23080.3,23214.0,24144.2,20385.65,23.65,3.67,1.11,288,211,5.79,4.39
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17614.9,-2.65,-0.02,17636.55,17686.3,17555.45,17617.55,17644.1,14783.9,34.76,4.8,0.6,25,25,16.66,8.66
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,61850.55,-152.6,-0.25,62039.15,62113.85,61766.35,62003.15,62094.4,52032.85,36.11,4.89,0.66,59,41,16.2,8.89
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,18757.15,61.5,0.33,18714.4,18795.8,18669.1,18695.65,19224.95,14986.0,31.74,3.65,0.64,53,47,15.9,13.42
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,17.16,0.54,3.23,16.62,17.43,16.16,16.62,28.91,8.72,0,0,0,,,-18.32,-12.89
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,22759.65,-45.3,-0.2,22824.5,22846.7,22728.0,22804.95,22836.9,19165.1,34.17,4.88,0.7,89,61,16.17,8.85
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,9180.95,12.35,0.13,9179.95,9208.25,9148.15,9168.6,9282.7,7338.35,29.65,3.47,0.66,27,23,17.72,13.64
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,17460.35,51.35,0.29,17416.4,17506.4,17389.95,17409.0,18077.35,14143.45,31.26,3.68,0.68,131,119,15.02,12.77
