indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,24168.55,-158.1,-0.65,24233.65,24253.8,24138.4,24326.65,26373.2,22182.55,21.16,3.33,1.28,30,20,-0.43,0.71
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,71520.15,-332.75,-0.46,71776.4,71889.6,71452.6,71852.9,72037.6,59896.1,20.14,3.83,1.39,37,13,13.96,8.13
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,55446.25,-601.15,-1.07,55783.95,55797.7,55368.5,56047.4,61764.85,49954.85,14.14,1.91,1.05,11,3,1.99,-0.46
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,26118.35,-331.15,-1.25,26344.35,26353.15,26087.2,26449.5,28562.5,23373.95,17.11,2.84,0.86,17,3,0.53,0.25
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,14486.95,-64.5,-0.44,14547.5,14590.6,14459.55,14551.45,14577.2,5520.25,32.35,4.95,0.61,14,11,20.89,9.58
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,25163.75,-155.75,-0.62,25235.7,25247.15,25133.95,25319.5,26975.15,22720.45,20.96,3.41,1.3,67,33,1.97,2.02
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13916.45,-75.45,-0.54,13956.25,13962.9,13900.15,13991.9,14700.95,12396.1,22.84,3.63,1.18,125,75,4.42,3.3
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,23114.2,-99.8,-0.43,23166.05,23185.65,23080.3,23214.0,24144.2,20385.65,23.65,3.67,1.11,287,213,5.82,4.41
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17619.15,1.6,0.01,17636.55,17686.3,17555.45,17617.55,17644.1,14783.9,34.76,4.8,0.6,24,26,16.69,8.69
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,61862.0,-141.15,-0.23,62039.15,62113.85,61766.35,62003.15,62094.4,52032.85,36.11,4.89,0.66,58,42,16.22,8.91
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,18759.8,64.15,0.34,18714.4,18795.8,18669.1,18695.65,19224.95,14986.0,31.74,3.65,0.64,53,47,15.92,13.43
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,17.13,0.51,3.06,16.62,17.43,16.16,16.62,28.91,8.72,0,0,0,,,-18.47,-13.05
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,22763.5,-41.45,-0.18,22824.5,22846.7,22728.0,22804.95,22836.9,19165.1,34.17,4.88,0.7,88,62,16.19,8.87
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,9182.05,13.45,0.15,9179.95,9208.25,9148.15,9168.6,9282.7,7338.35,29.65,3.47,0.66,27,23,17.73,13.66
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,17462.45,53.45,0.31,17416.4,17506.4,17389.95,17409.0,18077.35,14143.45,31.26,3.68,0.68,132,118,15.03,12.78
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,20822.1,-3.5,-0.02,20840.4,20886.3,20777.25,20825.6,20855.45,17390.85,33.13,4.39,0.69,220,180,15.73,10.16
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,16297.8,-42.35,-0.26,16319.65,16346.9,16267.95,16340.15,17112.15,5531.55,25.76,3.77,0.98,287,213,8.8,6.44
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,16553.55,-65.15,-0.39,16599.35,16608.6,16531.0,16618.7,17095.2,5635.2,26.17,4.04,0.99,155,95,8.94,5.44
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,13018.15,-53.35,-0.41,13046.3,13059.0,12998.5,13071.5,13842.6,6252.1,23.81,3.66,1.09,425,324,6.19,4.79
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,24050.55,27.1,0.11,24054.15,24153.85,23987.55,24023.45,26476.9,5802.95,28.49,3.41,0.64,138,111,15.81,14.41
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,18158.1,-26.7,-0.15,18173.8,18212.25,18120.95,18184.8,18838.1,14014.4,27.75,3.9,0.88,287,213,11.1,7.91
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1557.75,-6.85,-0.44,1560.9,1562.55,1554.95,1564.6,1641.4,1346.5,23.7,3.79,1.19,91,59,0.0,3.54
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,27276.75,-63.2,-0.23,27244.8,27392.15,27082.6,27339.95,29179.1,22220.7,31.2,4.69,1.16,8,7,20.3,4.9
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,28591.55,-325.85,-1.13,28829.85,28845.0,28558.75,28917.4,0.0,0.0,16.91,2.95,0.96,17,3,3.6,0.83
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,51134.7,66.25,0.13,51107.55,51261.2,50756.85,51068.45,58485.05,45334.15,36.05,9,1.61,5,10,-8.72,7.19
SECTORAL INDICES,NIFTY IT,NIFTY IT,29334.6,291.1,1.0,29031.55,29359.55,28961.8,29043.5,40301.4,28288.05,19.73,5.38,3.7,2,8,-18.52,-7.07
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1480.25,8.05,0.55,1467.9,1481.65,1465.65,1472.2,1786.15,1245.05,30.92,1.55,1.19,5,5,-3.06,9.67
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,13059.2,-106.2,-0.81,13156.0,13167.15,13037.55,13165.4,13256.2,8256.2,22.82,3.45,1.55,11,4,54.94,8.12
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,24123.3,-12.2,-0.05,24043.45,24306.75,24030.65,24135.5,24268.1,20576.05,36.01,5.26,0.65,11,9,14.25,9.7
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,8534.5,-102.1,-1.18,8612.05,8613.55,8518.3,8636.6,9918.65,6062.0,8.41,1.4,2.26,12,0,38.36,-2.08
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,26452.6,-329.25,-1.23,26642.0,26649.25,26414.95,26781.85,29748.45,23957.45,17.6,2.13,0.6,8,2,-2.6,-1.03
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,824.7,-2.8,-0.34,827.35,828.1,820.2,827.5,1049.7,638.65,37.39,3.96,0.35,6,4,-2.26,10.59
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,15419.6,28.5,0.19,15340.3,15521.65,15324.85,15391.1,15456.25,6482.8,39.17,5.77,0.55,9,11,12.58,9.53
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,36741.25,-316.95,-0.86,37055.5,37081.15,36695.55,37058.2,44426.55,14089.55,58.41,12.11,0.38,11,2,1.07,2.26
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,11577.65,-130.95,-1.12,11658.85,11661.85,11566.05,11708.6,13607.2,4632.7,9.73,1.59,2.26,12,3,4.28,3.97
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,47657.75,94.9,0.2,47454.95,48076.1,47438.95,47562.85,47791.55,20019.15,44.64,5.87,0.4,11,19,18.77,11.68
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,32212.75,-189.6,-0.59,32405.8,32410.3,32157.5,32402.35,32654.2,21702.4,23.75,4.46,0.73,19,11,19.03,6.92
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,22220.7,-71.15,-0.32,22315.05,22344.45,22144.4,22291.85,22342.95,12407.95,29.97,3.36,0.5,19,11,39.04,10.7
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,8940.3,126.4,1.43,8819.55,8944.35,8792.35,8813.9,11723.2,7748.35,56.37,8.22,1.22,4,16,-3.42,5.09
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,29653.65,76.0,0.26,29728.4,29873.95,29557.4,29577.65,31895.45,24851.65,47.53,4.36,0.58,10,10,2.43,11.15
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,19830.9,58.15,0.29,19726.1,19940.5,19710.45,19772.75,19847.3,16294.6,40.82,6.04,0.51,19,30,0.0,10.62
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,6078.0,-20.6,-0.34,6089.0,6095.5,6060.45,6098.6,6584.65,5614.0,14.5,2.91,2.83,32,18,4.54,0.59
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,11142.0,14.05,0.13,11099.25,11163.1,11059.55,11127.95,12852.45,10329.35,29.01,7.13,1.78,8,7,0.23,0.59
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5619.35,-5.95,-0.11,5619.8,5637.55,5604.2,5625.3,0.0,0.0,29.64,7.63,1.9,16,14,5.6,4.65
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,12212.0,-66.45,-0.54,12251.55,12253.45,12193.3,12278.45,13684.4,11528.6,16.11,2.83,2.01,13,7,-2.99,-1.61
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,18331.0,-244.1,-1.31,18430.5,18460.65,18285.8,18575.1,22435.45,15547.15,0,0,0,,,-5.52,0.93
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,12216.05,-162.65,-1.31,12282.35,12302.45,12185.95,12378.7,14993.4,10365.7,0,0,0,,,-7.61,0.88
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,177.85,1.15,0.65,177.4,178.05,177.25,176.7,193.35,161.8,0,0,0,,,2.86,-0.45
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,217.6,1.45,0.67,217.05,217.85,216.85,216.15,236.5,197.8,0,0,0,,,3.99,-0.43
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,5.53,0.0,0.0,5.53,5.53,5.53,5.53,0.0,0.0,0,0,0,,,31.04,0.0
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,52878.0,-329.1,-0.62,53250.95,53251.3,52838.25,53207.1,0.0,0.0,27.64,4.49,0.75,35,15,13.26,8.86
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,32769.9,-98.8,-0.3,32802.8,32870.7,32680.9,32868.7,0.0,0.0,25.54,3.87,1.32,30,20,9.36,3.57
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,34257.85,-124.1,-0.36,34340.4,34390.65,34202.05,34381.95,0.0,0.0,22.71,3.8,1.29,67,33,12.05,5.94
STRATEGY INDICES,NIFTY100 LOW VOLATILITY 30,NIFTY100 LOWVOL30,19929.55,-43.55,-0.22,19935.55,19976.3,19864.55,19973.1,0.0,0.0,27.19,4.87,1.34,15,15,3.43,2.48
STRATEGY INDICES,NIFTY200 QUALITY 30,NIFTY200 QUALTY30,20586.9,-2.15,-0.01,20564.35,20673.2,20506.25,20589.05,0.0,0.0,30.48,10.13,2.01,15,15,5.01,5.53
STRATEGY INDICES,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY ALPHALOWVOL,26327.0,-89.45,-0.34,26365.35,26387.55,26244.3,26416.45,0.0,0.0,30.96,4.68,0.72,20,10,1.83,3.87
STRATEGY INDICES,NIFTY200 MOMENTUM 30,NIFTY200MOMENTM30,31211.5,-140.25,-0.45,31285.85,31361.5,31111.0,31351.75,0.0,0.0,26.64,4.7,0.81,21,9,7.36,4.32
STRATEGY INDICES,NIFTY MIDCAP150 QUALITY 50,NIFTY M150 QLTY50,24050.0,18.1,0.08,24034.7,24120.5,23977.75,24031.9,0.0,0.0,32.06,7.87,1.33,27,23,5.58,8.37
STRATEGY INDICES,NIFTY200 ALPHA 30,NIFTY200 ALPHA 30,25959.4,-131.0,-0.5,26082.25,26103.25,25933.2,26090.4,0.0,0.0,24.22,4.33,0.94,21,9,12.59,6.88
STRATEGY INDICES,NIFTY MIDCAP150 MOMENTUM 50,NIFTYM150MOMNTM50,63647.25,-272.85,-0.43,63907.6,63922.85,63523.1,63920.1,0.0,0.0,32.3,5.22,0.77,32,18,11.97,7.12
STRATEGY INDICES,NIFTY500 MOMENTUM 50,NIFTY500MOMENTM50,53786.85,-206.25,-0.38,53923.35,54014.6,53629.15,53993.1,0.0,0.0,29.68,5.11,0.69,33,17,9.03,6.55
STRATEGY INDICES,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,NIFTYMS400 MQ 100,51174.2,-109.05,-0.21,51307.85,51361.85,51064.85,51283.25,0.0,0.0,29.65,6.57,0.87,61,39,12.59,9.91
STRATEGY INDICES,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,NIFTYSML250MQ 100,46205.7,227.55,0.49,46023.5,46257.8,45932.3,45978.15,0.0,0.0,28.3,5.06,0.81,50,50,10.85,12.41
STRATEGY INDICES,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 10 EW,8619.4,-62.3,-0.72,8648.75,8657.05,8608.55,8681.7,0.0,0.0,18.76,3.32,1.54,7,3,-10.08,-2.89
STRATEGY INDICES,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY AQL 30,22730.55,-20.3,-0.09,22740.55,22785.5,22629.45,22750.85,0.0,0.0,32.69,7.84,1.47,18,12,6.79,6.47
STRATEGY INDICES,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY AQLV 30,20271.4,-78.9,-0.39,20272.7,20338.45,20199.6,20350.3,0.0,0.0,21.79,4.61,1.91,17,13,4.18,3.51
STRATEGY INDICES,NIFTY HIGH BETA 50,NIFTY HIGHBETA 50,4270.2,-6.7,-0.16,4276.8,4288.8,4260.85,4276.9,0.0,0.0,32.73,3.94,0.84,32,18,27.96,13.89
STRATEGY INDICES,NIFTY LOW VOLATILITY 50,NIFTY LOW VOL 50,24609.55,-31.0,-0.13,24642.6,24670.4,24516.05,24640.55,0.0,0.0,29.81,4.99,1.23,27,23,1.42,3.48
STRATEGY INDICES,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY QLTY LV 30,16563.5,-25.5,-0.15,16566.05,16599.05,16494.05,16589.0,0.0,0.0,26.78,6.02,1.77,17,13,-0.56,4.18
STRATEGY INDICES,NIFTY SMALLCAP250 QUALITY 50,NIFTY SML250 Q50,25898.3,158.4,0.62,25763.95,25928.75,25723.35,25739.9,0.0,0.0,24.75,5.25,1.49,26,24,7.44,10.09
STRATEGY INDICES,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 15 EW,9835.25,-74.75,-0.75,9875.4,9881.2,9826.75,9910.0,0.0,0.0,20.14,3.62,1.39,11,4,-2.31,-0.79
STRATEGY INDICES,NIFTY100 ALPHA 30,NIFTY100 ALPHA 30,18104.4,-117.5,-0.64,18187.95,18218.45,18093.55,18221.9,0.0,0.0,18.28,3.62,1.58,25,5,6.94,5.07
STRATEGY INDICES,NIFTY200 VALUE 30,NIFTY200 VALUE 30,15647.3,-123.85,-0.79,15727.2,15731.0,15615.55,15771.15,0.0,0.0,10.15,1.59,2.61,24,6,28.28,3.83
STRATEGY INDICES,NIFTY500 EQUAL WEIGHT,NIFTY500 EW,14669.45,5.15,0.04,14666.5,14711.3,14628.75,14664.3,0.0,0.0,30.02,3.96,0.83,287,213,14.27,10.46
STRATEGY INDICES,NIFTY500 MULTICAP MOMENTUM QUALITY 50,NIFTY MULTI MQ 50,43010.55,-124.8,-0.29,43089.05,43253.3,42845.45,43135.35,0.0,0.0,33.86,8.34,0.98,31,19,10.93,8.46
STRATEGY INDICES,NIFTY500 VALUE 50,NIFTY500 VALUE 50,16698.75,-129.35,-0.77,16790.95,16792.5,16665.7,16828.1,0.0,0.0,10.37,1.62,2.45,36,13,26.23,4.99
STRATEGY INDICES,NIFTY TOP 20 EQUAL WEIGHT,NIFTY TOP 20 EW,8726.5,-46.95,-0.54,8741.5,8747.75,8707.45,8773.45,0.0,0.0,22.33,3.87,1.43,13,7,-2.77,-0.81
STRATEGY INDICES,NIFTY500 QUALITY 50,NIFTY500 QLTY50,19937.1,-59.25,-0.3,19972.7,20012.05,19902.8,19996.35,0.0,0.0,31.74,10.61,1.4,27,23,13.07,9.11
STRATEGY INDICES,NIFTY500 LOW VOLATILITY 50,NIFTY500 LOWVOL50,22434.4,-74.15,-0.33,22466.65,22482.95,22352.8,22508.55,0.0,0.0,23.96,4.53,1.73,33,17,8.94,4.12
STRATEGY INDICES,NIFTY500 MULTIFACTOR MQVLV 50,NIFTY500 MQVLV50,31648.9,-137.6,-0.43,31748.55,31761.6,31562.35,31786.5,0.0,0.0,14.55,2.91,1.92,33,17,7.54,4.8
STRATEGY INDICES,NIFTY50 USD,NIFTY50 USD,8855.4,-87.91,-0.98,8943.3,8943.3,8777.55,8943.31,0.0,0.0,0,0,0,,,-9.75,-1.41
STRATEGY INDICES,NIFTY500 FLEXICAP QUALITY 30,NIFTY500 FLEXICAP,9883.7,41.9,0.43,9844.9,9904.6,9819.45,9841.8,0.0,0.0,29.02,6.41,1.96,14,16,0.0,3.45
STRATEGY INDICES,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,NIFTY TMMQ 50,44507.05,-158.95,-0.36,44605.65,44699.55,44368.1,44666.0,0.0,0.0,32.93,8.07,0.96,26,24,0.0,8.13
THEMATIC INDICES,NIFTY COMMODITIES,NIFTY COMMODITIES,10346.85,-85.7,-0.82,10413.0,10418.35,10328.45,10432.55,10491.75,8201.8,17.37,2.48,1.58,24,6,23.78,7.28
THEMATIC INDICES,NIFTY INDIA CONSUMPTION,NIFTY CONSUMPTION,11600.65,-17.85,-0.15,11597.95,11634.65,11557.45,11618.5,12716.2,10298.5,37.74,7.84,0.96,17,13,3.33,4.58
THEMATIC INDICES,NIFTY CPSE,NIFTY CPSE,7331.75,-34.5,-0.47,7351.95,7363.2,7305.7,7366.25,7593.35,5989.55,15.04,2.38,2.51,8,3,20.11,4.0
THEMATIC INDICES,NIFTY ENERGY,NIFTY ENERGY,40779.35,-362.6,-0.88,41091.5,41133.1,40695.5,41141.95,41423.35,32791.85,16.83,2.65,1.64,33,7,21.6,11.82
THEMATIC INDICES,NIFTY INFRASTRUCTURE,NIFTY INFRA,9480.05,-32.9,-0.35,9487.95,9507.15,9451.5,9512.95,9792.6,8426.65,21.89,3.17,0.96,19,11,8.52,4.55
THEMATIC INDICES,NIFTY100 LIQUID 15,NIFTY100 LIQ 15,7347.5,-51.65,-0.7,7374.85,7379.95,7339.9,7399.15,7774.6,6565.7,24.05,3.55,0.89,12,3,9.02,3.01
THEMATIC INDICES,NIFTY MIDCAP LIQUID 15,NIFTY MID LIQ 15,16690.6,49.85,0.3,16651.55,16770.65,16517.25,16640.75,16755.8,13589.9,41.33,5.46,0.51,7,8,20.22,9.56
THEMATIC INDICES,NIFTY MNC,NIFTY MNC,32378.7,-229.25,-0.7,32535.6,32586.4,32358.6,32607.95,32691.55,26372.2,40.39,8.88,1.47,19,11,20.86,8.96
THEMATIC INDICES,NIFTY PSE,NIFTY PSE,10708.7,-55.75,-0.52,10742.2,10757.55,10680.6,10764.45,10839.05,9160.7,11.62,2.15,2.63,15,5,14.68,6.9
THEMATIC INDICES,NIFTY SERVICES SECTOR,NIFTY SERV SECTOR,30442.65,-217.55,-0.71,30534.95,30565.55,30400.3,30660.2,34549.75,28232.65,19.52,3.27,1.37,16,14,-5.13,-1.38
THEMATIC INDICES,NIFTY100 ESG SECTOR LEADERS,NIFTY100ESGSECLDR,4050.1,-24.4,-0.6,4059.9,4062.05,4044.1,4074.5,0.0,0.0,21.59,3.52,1.29,39,25,0.25,1.38
THEMATIC INDICES,NIFTY INDIA DIGITAL,NIFTY IND DIGITAL,7906.0,34.05,0.43,7866.35,7912.8,7854.7,7871.95,10152.15,4755.25,54.5,7.12,1.74,18,33,-5.24,0.33
THEMATIC INDICES,NIFTY100 ESG,NIFTY100 ESG,4908.9,-17.25,-0.35,4917.2,4921.95,4898.05,4926.15,0.0,0.0,22.52,4.04,1.42,55,28,4.89,1.73
THEMATIC INDICES,NIFTY INDIA MANUFACTURING,NIFTY INDIA MFG,16054.55,-63.75,-0.4,16089.25,16125.85,16034.55,16118.3,0.0,0.0,29.16,4.65,1,49,27,20.17,7.79
THEMATIC INDICES,NIFTY INDIA CORPORATE GROUP INDEX - TATA GROUP 25% CAP,NIFTY TATA 25 CAP,14682.25,-90.6,-0.61,14748.7,14761.6,14675.65,14772.85,18764.95,9887.45,35.52,5.25,1.56,9,1,-0.87,1.1
THEMATIC INDICES,NIFTY500 MULTICAP INDIA MANUFACTURING 50:30:20,NIFTY MULTI MFG,16558.75,-49.3,-0.3,16571.9,16632.0,16529.4,16608.05,16649.05,8394.35,31.27,4.32,0.74,43,32,17.3,9.28
THEMATIC INDICES,NIFTY500 MULTICAP INFRASTRUCTURE 50:30:20,NIFTY MULTI INFRA,14633.55,-55.45,-0.38,14669.65,14678.7,14604.85,14689.0,15154.1,8010.1,27.3,3.66,0.82,44,31,10.44,7.67
THEMATIC INDICES,NIFTY INDIA DEFENCE,NIFTY IND DEFENCE,9384.35,-36.05,-0.38,9447.45,9487.75,9375.75,9420.4,9445.9,3374.95,59.23,12.53,0.51,10,9,36.41,16.55
THEMATIC INDICES,NIFTY INDIA TOURISM,NIFTY IND TOURISM,7569.8,-21.7,-0.29,7583.25,7608.05,7545.4,7591.5,9497.2,6058.05,56.89,9.72,0.3,11,4,-12.55,4.19
THEMATIC INDICES,NIFTY CAPITAL MARKETS,NIFTY CAPITAL MKT,5543.5,16.7,0.3,5532.65,5592.35,5471.1,5526.8,5542.25,2009.6,49.68,14.05,0.89,10,7,50.33,15.65
THEMATIC INDICES,NIFTY EV & NEW AGE AUTOMOTIVE,NIFTY EV,3108.95,3.2,0.1,3100.55,3115.15,3090.35,3105.75,0.0,0.0,42.79,5.09,0.84,18,20,12.87,8.13
THEMATIC INDICES,NIFTY INDIA NEW AGE CONSUMPTION,NIFTY NEW CONSUMP,11225.25,-37.3,-0.33,11236.85,11268.15,11194.9,11262.55,0.0,0.0,58.48,6.95,0.66,47,28,4.2,5.29
THEMATIC INDICES,NIFTY INDIA SELECT 5 CORPORATE GROUPS (MAATR),NIFTY CORP MAATR,39007.25,-265.9,-0.68,39178.7,39262.1,38978.25,39273.15,0.0,0.0,30.44,3.64,0.87,32,10,12.72,7.9
THEMATIC INDICES,NIFTY MOBILITY,NIFTY MOBILITY,22222.4,-15.05,-0.07,22170.85,22314.75,22075.1,22237.45,0.0,0.0,32.52,4.78,1,16,14,13.88,5.14
THEMATIC INDICES,NIFTY100 ENHANCED ESG,NIFTY100 ENH ESG,4943.4,-17.05,-0.34,4951.4,4956.4,4932.25,4960.45,0.0,0.0,22.54,4.05,1.41,53,28,4.86,1.71
THEMATIC INDICES,NIFTY CORE HOUSING,NIFTY COREHOUSING,15276.05,-28.75,-0.19,15300.3,15338.45,15231.55,15304.8,17961.7,12788.2,33.21,3.61,0.52,20,10,1.56,8.11
THEMATIC INDICES,NIFTY HOUSING,NIFTY HOUSING,12090.0,-88.15,-0.72,12150.55,12152.05,12073.1,12178.15,12386.3,9839.7,24.49,3.12,0.88,39,11,11.97,5.55
THEMATIC INDICES,NIFTY IPO,NIFTY IPO,2149.2,-3.45,-0.16,2154.9,2159.9,2145.15,2152.65,2387.55,1617.15,65.75,11.08,0.05,54,52,16.97,11.79
THEMATIC INDICES,NIFTY MIDSMALL INDIA CONSUMPTION,NIFTY MS IND CONS,18219.95,39.75,0.22,18194.2,18250.95,18106.15,18180.2,20923.3,14493.4,78.52,8.54,0.78,14,16,-1.52,7.73
THEMATIC INDICES,NIFTY NON-CYCLICAL CONSUMER,NIFTY NONCYC CONS,14935.95,-11.9,-0.08,14939.2,14969.55,14861.65,14947.85,18289.65,13081.55,52.28,10.28,0.9,15,15,-3.82,4.31
THEMATIC INDICES,NIFTY RURAL,NIFTY RURAL,15642.55,-51.15,-0.33,15665.5,15680.05,15584.05,15693.7,16396.4,12304.35,26.71,4.26,1.11,50,25,9.4,4.63
THEMATIC INDICES,NIFTY SHARIAH 25,NIFTY SHARIAH 25,7927.1,22.25,0.28,7905.75,7948.2,7880.2,7904.85,9449.55,7121.55,27.12,4.96,1.8,11,14,-0.54,3.33
