indexType,indexName,indexSymbol,closePrice,priceChange,percentChange,openPrice,dayHigh,dayLow,previousClose,yearHigh,yearLow,priceEarningsRatio,priceBookRatio,dividendYield,declines,advances,1Y%Change,1M%Change
BROAD MARKET INDICES,NIFTY 50,NIFTY 50,23123.0,-243.7,-1.04,23080.7,23267.3,23070.15,23366.7,26373.2,22182.55,20.17,3.09,1.24,41,9,-7.52,-4.36
BROAD MARKET INDICES,NIFTY NEXT 50,NIFTY NEXT 50,68975.4,-1216.55,-1.73,69353.7,69810.35,68689.1,70191.95,72442.15,59896.1,19,3.62,1.43,48,2,1.45,-3.52
SECTORAL INDICES,NIFTY BANK,NIFTY BANK,54063.75,-432.5,-0.79,53853.45,54455.2,53843.3,54496.25,61764.85,49954.85,13.74,1.77,1.1,12,2,-4.44,-2.25
SECTORAL INDICES,NIFTY FINANCIAL SERVICES,NIFTY FIN SERVICE,24805.0,-251.8,-1.0,24738.3,24951.9,24734.45,25056.8,28562.5,23373.95,16.13,2.62,0.88,18,2,-7.61,-4.64
STRATEGY INDICES,NIFTY MIDCAP SELECT,NIFTY MID SELECT,13994.75,-112.75,-0.8,13901.35,14114.2,13877.05,14107.5,14770.5,12046.2,29.42,4.75,0.61,21,4,6.46,-3.43
BROAD MARKET INDICES,NIFTY 100,NIFTY 100,24111.1,-286.2,-1.17,24100.0,24285.05,24065.25,24397.3,26975.15,22720.45,19.94,3.18,1.27,89,11,-5.96,-4.2
BROAD MARKET INDICES,NIFTY 200,NIFTY 200,13362.25,-164.75,-1.22,13360.45,13468.8,13330.85,13527.0,14700.95,12396.1,21.28,3.4,1.15,175,23,-4.53,-4.01
BROAD MARKET INDICES,NIFTY 500,NIFTY 500,22173.7,-291.65,-1.3,22191.55,22357.7,22119.3,22465.35,24144.2,20385.65,22.29,3.45,1.09,432,66,-4.28,-4.07
BROAD MARKET INDICES,NIFTY MIDCAP 50,NIFTY MIDCAP 50,17039.15,-159.75,-0.93,16973.05,17208.4,16936.55,17198.9,17859.1,14804.55,32.1,4.68,0.61,40,9,2.83,-3.34
BROAD MARKET INDICES,NIFTY MIDCAP 100,NIFTY MIDCAP 100,59905.65,-849.25,-1.4,59976.2,60569.85,59648.85,60754.9,62907.5,52032.85,29.15,4.75,0.66,86,12,1.52,-3.24
BROAD MARKET INDICES,NIFTY SMALLCAP 100,NIFTY SMLCAP 100,17763.45,-346.85,-1.92,17899.0,18020.65,17700.95,18110.3,19224.95,14986.0,30.64,3.52,0.65,85,15,-4.41,-5.2
BROAD MARKET INDICES,INDIA VIX,INDIA VIX,17.03,1.24,7.85,15.79,18.44,15.79,15.79,28.91,8.72,0,0,0,,,16.4,1.13
BROAD MARKET INDICES,NIFTY MIDCAP 150,NIFTY MIDCAP 150,21926.45,-325.35,-1.46,21973.6,22168.5,21841.25,22251.8,23007.1,19218.0,28.48,4.71,0.7,129,19,1.1,-3.71
BROAD MARKET INDICES,NIFTY SMALLCAP 50,NIFTY SMLCAP 50,8766.3,-143.25,-1.61,8812.9,8877.15,8735.85,8909.55,9282.7,7338.35,30.16,3.36,0.66,40,10,-1.96,-4.45
BROAD MARKET INDICES,NIFTY SMALLCAP 250,NIFTY SMLCAP 250,16748.9,-305.6,-1.79,16856.7,16961.6,16691.5,17054.5,18077.35,14143.45,33.77,3.62,0.69,214,36,-3.11,-3.95
BROAD MARKET INDICES,NIFTY MIDSMALLCAP 400,NIFTY MIDSML 400,20027.6,-320.25,-1.57,20099.65,20250.5,19953.5,20347.85,20886.3,17390.85,30.08,4.27,0.7,343,55,-0.44,-3.79
BROAD MARKET INDICES,NIFTY500 MULTICAP 50:25:25,NIFTY500 MULTICAP,15641.8,-222.45,-1.4,15672.0,15780.85,15598.6,15864.25,16681.75,14102.2,24.28,3.58,0.98,432,66,-3.37,-4.01
BROAD MARKET INDICES,NIFTY LARGEMIDCAP 250,NIFTY LARGEMID250,15904.3,-213.2,-1.32,15918.45,16050.3,15858.15,16117.5,17077.75,14445.65,23.61,3.82,0.98,218,30,-2.45,-3.95
BROAD MARKET INDICES,NIFTY TOTAL MARKET,NIFTY TOTAL MKT,12496.35,-167.9,-1.33,12509.35,12602.1,12465.65,12664.25,13548.0,11436.55,22.45,3.45,1.07,647,101,-4.14,-4.01
BROAD MARKET INDICES,NIFTY MICROCAP 250,NIFTY MICROCAP250,23425.45,-467.3,-1.96,23578.25,23805.6,23359.85,23892.75,24841.45,18858.5,27.03,3.42,0.63,215,35,-1.02,-2.41
BROAD MARKET INDICES,NIFTY500 LARGEMIDSMALL EQUAL-CAP WEIGHTED,NIFTY500 LMS EQL,17436.05,-261.5,-1.48,17483.5,17601.25,17382.85,17697.55,18330.05,15495.1,26.16,3.74,0.88,432,66,-2.54,-3.95
BROAD MARKET INDICES,NIFTY INDIA FPI 150,NIFTY FPI 150,1495.2,-18.7,-1.24,1495.2,1507.4,1491.65,1513.9,1641.4,1346.5,21.9,3.57,1.18,130,19,0.0,-4.13
BROAD MARKET INDICES,NIFTY SMALLCAP 500,NIFTY SMALLCAP 500,19010.85,-355.25,-1.83,19135.6,19270.4,18951.3,19366.1,20338.25,15960.2,31.38,3.57,0.68,431,69,0.0,0.0
BROAD MARKET INDICES,NIFTY MIDSMALLCAP400 50:50,NIFTY MIDSMALL 50 50,19443.3,-321.7,-1.63,19526.85,19667.2,19372.85,19765.0,20218.05,16874.3,30.91,4.09,0.69,343,55,0.0,0.0
SECTORAL INDICES,NIFTY AUTO,NIFTY AUTO,25681.8,-484.15,-1.85,25798.6,25926.15,25615.0,26165.95,29179.1,22915.65,30.18,4.48,1.26,15,0,8.54,-5.79
SECTORAL INDICES,NIFTY FINANCIAL SERVICES 25/50,NIFTY FINSRV25 50,27011.75,-316.1,-1.16,26976.25,27182.3,26952.6,27327.85,0.0,0.0,15.87,2.72,1,18,2,-6.52,-5.15
SECTORAL INDICES,NIFTY FMCG,NIFTY FMCG,48098.65,-203.8,-0.42,47935.1,48458.55,47674.7,48302.45,58485.05,45334.15,33.23,8.36,0.96,12,3,-13.81,-5.99
SECTORAL INDICES,NIFTY IT,NIFTY IT,28653.55,-356.75,-1.23,28577.7,28915.85,28417.7,29010.3,40301.4,27078.0,19.74,5.29,3.1,7,2,-23.17,-2.52
SECTORAL INDICES,NIFTY MEDIA,NIFTY MEDIA,1476.8,-25.65,-1.71,1496.9,1517.0,1466.65,1502.45,1786.15,1245.05,35.66,1.58,1.17,8,2,-13.42,0.27
SECTORAL INDICES,NIFTY METAL,NIFTY METAL,12913.65,-308.0,-2.33,13011.1,13075.55,12849.9,13221.65,13873.75,8997.35,19.65,3.36,1.56,15,0,37.29,-1.05
SECTORAL INDICES,NIFTY PHARMA,NIFTY PHARMA,24147.65,-100.4,-0.41,24090.15,24417.1,24059.65,24248.05,25043.15,21149.9,37.06,5.18,0.75,15,5,11.36,0.15
SECTORAL INDICES,NIFTY PSU BANK,NIFTY PSU BANK,8199.55,-59.5,-0.72,8171.15,8346.95,8165.7,8259.05,9918.65,6709.1,7.98,1.18,2.43,9,3,15.48,-2.06
SECTORAL INDICES,NIFTY PRIVATE BANK,NIFTY PVT BANK,26122.4,-176.85,-0.67,26000.55,26287.45,25996.9,26299.25,29748.45,23957.45,17.28,2.09,0.61,9,1,-6.14,-1.65
SECTORAL INDICES,NIFTY REALTY,NIFTY REALTY,749.2,-19.7,-2.56,760.75,763.85,744.7,768.9,1038.7,638.65,33.72,3.68,0.39,10,0,-27.93,-9.03
SECTORAL INDICES,NIFTY HEALTHCARE INDEX,NIFTY HEALTHCARE,15423.1,13.75,0.09,15291.95,15560.65,15280.8,15409.35,16002.7,13536.5,39.93,5.68,0.63,12,8,9.28,0.04
SECTORAL INDICES,NIFTY CONSUMER DURABLES,NIFTY CONSR DURBL,34934.6,-529.95,-1.49,35036.25,35388.35,34782.5,35464.55,40472.45,32587.95,63.78,11.41,0.4,12,1,-6.83,-6.38
SECTORAL INDICES,NIFTY OIL & GAS,NIFTY OIL AND GAS,10931.7,-174.5,-1.57,11009.0,11043.7,10906.1,11106.2,12445.7,10580.95,8.71,1.5,2.48,13,2,-4.5,-5.75
SECTORAL INDICES,NIFTY MIDSMALL HEALTHCARE,NIFTY MIDSML HLTH,47890.0,-97.5,-0.2,47575.15,48426.55,47473.45,47987.5,49130.4,40352.9,43.07,5.9,0.39,17,13,13.93,0.52
SECTORAL INDICES,NIFTY FINANCIAL SERVICES EX-BANK,NIFTY FINSEREXBNK,29615.6,-522.7,-1.73,29698.4,29901.65,29519.45,30138.3,32654.2,26788.05,21.51,4.13,0.68,28,2,-2.24,-8.05
SECTORAL INDICES,NIFTY MIDSMALL FINANCIAL SERVICES,NIFTY MS FIN SERV,21172.3,-217.45,-1.02,21084.3,21399.15,21036.25,21389.75,22712.05,17421.5,27.65,3.16,0.5,27,3,12.77,-4.96
SECTORAL INDICES,NIFTY MIDSMALL IT & TELECOM,NIFTY MS IT TELCM,9423.0,-133.85,-1.4,9429.6,9537.2,9384.4,9556.85,10592.9,7748.35,18.86,8.94,0.96,16,3,-6.3,5.34
SECTORAL INDICES,NIFTY CHEMICALS,NIFTY CHEMICALS,28619.8,-507.15,-1.74,28832.15,28908.4,28491.35,29126.95,31895.45,24851.65,46.66,4.27,0.59,18,2,-7.11,-3.42
SECTORAL INDICES,NIFTY500 HEALTHCARE,NIFTY500 HEALTH,19948.55,-15.3,-0.08,19798.25,20145.6,19782.85,19963.85,20529.6,16294.6,41.89,6,0.57,30,19,0.0,0.61
SECTORAL INDICES,NIFTY REITS & REALTY,NIFTY REITS REALTY,1749.4,-19.85,-1.12,1763.1,1763.7,1744.15,1769.25,1976.65,1632.55,47.21,2.46,3.31,13,2,0.0,0.0
SECTORAL INDICES,NIFTY CEMENT,NIFTY CEMENT,14200.95,-237.6,-1.65,14326.15,14390.3,14150.55,14438.55,18188.6,13534.8,27.21,2.26,0.47,16,0,0.0,-7.02
STRATEGY INDICES,NIFTY DIVIDEND OPPORTUNITIES 50,NIFTY DIV OPPS 50,5760.4,-61.25,-1.05,5753.05,5802.0,5739.55,5821.65,6584.65,5614.0,13.36,2.65,2.65,42,7,-4.72,-4.75
STRATEGY INDICES,NIFTY GROWTH SECTORS 15,NIFTY GROWSECT 15,10638.5,-96.75,-0.9,10607.4,10712.15,10605.95,10735.25,12852.45,10329.35,27.91,6.8,1.63,10,5,-5.95,-5.0
STRATEGY INDICES,NIFTY100 QUALITY 30,NIFTY100 QUALTY30,5414.45,-45.9,-0.84,5396.5,5451.4,5386.5,5460.35,0.0,0.0,28.56,7.36,1.85,26,4,-3.17,-3.72
STRATEGY INDICES,NIFTY50 VALUE 20,NIFTY50 VALUE 20,11825.15,-83.2,-0.7,11767.4,11899.0,11760.6,11908.35,13684.4,11528.6,15.64,2.65,1.75,17,3,-7.75,-2.71
STRATEGY INDICES,NIFTY50 TR 2X LEVERAGE,NIFTY50 TR 2X LEV,16750.3,-364.25,-2.13,16688.35,16961.05,16674.85,17114.55,22435.45,15547.15,0,0,0,,,-18.51,-8.68
STRATEGY INDICES,NIFTY50 PR 2X LEVERAGE,NIFTY50 PR 2X LEV,11117.75,-241.75,-2.13,11076.6,11257.6,11067.65,11359.5,14993.4,10365.7,0,0,0,,,-20.18,-9.05
STRATEGY INDICES,NIFTY50 TR 1X INVERSE,NIFTY50 TR 1X INV,186.1,2.0,1.09,186.45,186.5,185.0,184.1,193.35,161.8,0,0,0,,,10.97,4.67
STRATEGY INDICES,NIFTY50 PR 1X INVERSE,NIFTY50 PR 1X INV,228.05,2.45,1.09,228.45,228.55,226.65,225.6,236.5,197.8,0,0,0,,,12.06,4.83
STRATEGY INDICES,NIFTY50 DIVIDEND POINTS,NIFTY50 DIV POINT,53.34,0.0,0.0,53.34,53.34,53.34,53.34,0.0,0.0,0,0,0,,,-28.09,864.56
STRATEGY INDICES,NIFTY ALPHA 50,NIFTY ALPHA 50,51062.6,-1140.45,-2.18,51349.2,51845.4,50827.55,52203.05,0.0,0.0,26.39,4.22,0.79,43,7,-3.83,-3.5
STRATEGY INDICES,NIFTY50 EQUAL WEIGHT,NIFTY50 EQL WGT,31747.75,-376.15,-1.17,31734.3,31988.4,31684.35,32123.9,0.0,0.0,24.71,3.66,1.29,41,9,1.65,-3.22
STRATEGY INDICES,NIFTY100 EQUAL WEIGHT,NIFTY100 EQL WGT,33215.15,-496.05,-1.47,33302.4,33541.35,33108.3,33711.2,0.0,0.0,21.81,3.6,1.29,89,11,1.82,-3.08
STRATEGY INDICES,NIFTY100 LOW VOLATILITY 30,NIFTY100 LOWVOL30,19113.15,-191.15,-0.99,19095.9,19224.55,19076.9,19304.3,0.0,0.0,26.46,4.52,1.37,25,5,-3.2,-4.21
STRATEGY INDICES,NIFTY200 QUALITY 30,NIFTY200 QUALTY30,19708.15,-154.6,-0.78,19622.1,19826.85,19575.45,19862.75,0.0,0.0,29.02,9.64,1.91,24,6,-4.63,-4.34
STRATEGY INDICES,NIFTY ALPHA LOW-VOLATILITY 30,NIFTY ALPHALOWVOL,25205.0,-205.5,-0.81,25128.65,25352.3,25113.7,25410.5,0.0,0.0,29.87,4.32,0.76,24,6,-5.57,-4.33
STRATEGY INDICES,NIFTY200 MOMENTUM 30,NIFTY200MOMENTM30,29576.5,-436.55,-1.45,29559.35,29826.2,29480.4,30013.05,0.0,0.0,26.07,4.3,0.82,25,5,-5.51,-5.06
STRATEGY INDICES,NIFTY MIDCAP150 QUALITY 50,NIFTY M150 QLTY50,23275.95,-352.6,-1.49,23372.8,23533.35,23188.65,23628.55,0.0,0.0,31.41,7.76,1.23,40,9,-5.98,-3.16
STRATEGY INDICES,NIFTY200 ALPHA 30,NIFTY200 ALPHA 30,25151.75,-452.3,-1.77,25212.95,25488.0,25039.4,25604.05,0.0,0.0,23.21,4,0.99,24,6,-0.68,-3.21
STRATEGY INDICES,NIFTY MIDCAP150 MOMENTUM 50,NIFTYM150MOMNTM50,61088.0,-1153.75,-1.85,61352.95,61806.5,60813.55,62241.75,0.0,0.0,24.54,4.96,0.79,45,5,-3.06,-4.19
STRATEGY INDICES,NIFTY500 MOMENTUM 50,NIFTY500MOMENTM50,51521.05,-888.55,-1.7,51599.55,52026.55,51330.9,52409.6,0.0,0.0,29.34,4.87,0.67,41,9,-5.04,-4.31
STRATEGY INDICES,NIFTY MIDSMALLCAP400 MOMENTUM QUALITY 100,NIFTYMS400 MQ 100,49081.75,-766.8,-1.54,49146.0,49598.55,48856.0,49848.55,0.0,0.0,28.12,6.29,0.86,81,18,-3.35,-4.16
STRATEGY INDICES,NIFTY SMALLCAP250 MOMENTUM QUALITY 100,NIFTYSML250MQ 100,44044.65,-818.65,-1.82,44323.05,44613.65,43892.3,44863.3,0.0,0.0,27.62,4.91,0.82,84,16,-7.14,-4.56
STRATEGY INDICES,NIFTY TOP 10 EQUAL WEIGHT,NIFTY TOP 10 EW,8302.45,-76.0,-0.91,8280.45,8353.85,8278.45,8378.45,0.0,0.0,18.13,3.11,1.21,9,1,-14.73,-3.92
STRATEGY INDICES,NIFTY ALPHA QUALITY LOW-VOLATILITY 30,NIFTY AQL 30,21825.2,-175.1,-0.8,21766.95,21952.95,21723.05,22000.3,0.0,0.0,31.44,7.38,1.46,25,5,-2.09,-4.04
STRATEGY INDICES,NIFTY ALPHA QUALITY VALUE LOW-VOLATILITY 30,NIFTY AQLV 30,19504.45,-162.75,-0.83,19462.3,19626.05,19443.35,19667.2,0.0,0.0,21,4.4,1.93,24,6,-4.7,-3.93
STRATEGY INDICES,NIFTY HIGH BETA 50,NIFTY HIGHBETA 50,4126.45,-90.45,-2.14,4154.35,4190.25,4107.35,4216.9,0.0,0.0,25.3,3.79,0.83,46,4,8.17,-3.38
STRATEGY INDICES,NIFTY LOW VOLATILITY 50,NIFTY LOW VOL 50,23556.05,-211.75,-0.89,23526.0,23698.85,23489.35,23767.8,0.0,0.0,27.73,4.69,1.27,41,9,-5.34,-4.4
STRATEGY INDICES,NIFTY QUALITY LOW-VOLATILITY 30,NIFTY QLTY LV 30,15846.5,-114.0,-0.71,15810.8,15929.05,15774.1,15960.5,0.0,0.0,25.87,5.76,1.78,26,4,-7.3,-4.38
STRATEGY INDICES,NIFTY SMALLCAP250 QUALITY 50,NIFTY SML250 Q50,24070.05,-345.45,-1.41,24168.9,24326.25,23996.8,24415.5,0.0,0.0,23.27,5.14,1.55,39,11,-13.23,-6.98
STRATEGY INDICES,NIFTY TOP 15 EQUAL WEIGHT,NIFTY TOP 15 EW,9310.75,-93.2,-0.99,9287.95,9363.75,9281.3,9403.95,0.0,0.0,19.13,3.28,1.18,13,2,-9.43,-5.16
STRATEGY INDICES,NIFTY100 ALPHA 30,NIFTY100 ALPHA 30,17571.15,-285.7,-1.6,17599.25,17770.55,17504.7,17856.85,0.0,0.0,17,3.32,1.63,28,2,-2.91,-2.72
STRATEGY INDICES,NIFTY200 VALUE 30,NIFTY200 VALUE 30,15190.0,-194.05,-1.26,15197.0,15324.3,15146.05,15384.05,0.0,0.0,9.59,1.51,2.62,26,4,16.85,-2.59
STRATEGY INDICES,NIFTY500 EQUAL WEIGHT,NIFTY500 EW,14050.45,-246.9,-1.73,14130.7,14210.85,14003.45,14297.35,0.0,0.0,27.97,3.8,0.86,432,66,-2.36,-4.15
STRATEGY INDICES,NIFTY500 MULTICAP MOMENTUM QUALITY 50,NIFTY MULTI MQ 50,40966.0,-576.5,-1.39,40903.3,41335.65,40788.65,41542.5,0.0,0.0,31.83,7.82,0.98,40,10,-4.58,-4.77
STRATEGY INDICES,NIFTY500 VALUE 50,NIFTY500 VALUE 50,16273.15,-213.95,-1.3,16291.0,16428.85,16224.6,16487.1,0.0,0.0,10.63,1.55,2.45,42,8,16.2,-2.25
STRATEGY INDICES,NIFTY TOP 20 EQUAL WEIGHT,NIFTY TOP 20 EW,8282.1,-82.55,-0.99,8266.75,8332.2,8258.65,8364.65,0.0,0.0,21.08,3.56,1.28,17,3,-9.44,-5.25
STRATEGY INDICES,NIFTY500 QUALITY 50,NIFTY500 QLTY50,19160.45,-311.45,-1.6,19209.6,19355.45,19078.6,19471.9,0.0,0.0,30.48,10.19,1.41,40,10,-2.97,-3.93
STRATEGY INDICES,NIFTY500 LOW VOLATILITY 50,NIFTY500 LOWVOL50,21477.55,-171.8,-0.79,21420.35,21606.55,21377.8,21649.35,0.0,0.0,22.53,4.31,1.84,41,9,-0.03,-4.33
STRATEGY INDICES,NIFTY500 MULTIFACTOR MQVLV 50,NIFTY500 MQVLV50,30071.15,-409.0,-1.34,30159.9,30360.4,29982.1,30480.15,0.0,0.0,13.45,2.71,2.02,42,8,-3.84,-5.16
STRATEGY INDICES,NIFTY50 USD,NIFTY50 USD,8373.7,-154.73,-1.81,8528.4,8528.4,8348.6,8528.43,0.0,0.0,0,0,0,,,-17.22,-5.56
STRATEGY INDICES,NIFTY500 FLEXICAP QUALITY 30,NIFTY500 FLEXICAP,9499.8,-83.9,-0.88,9470.3,9577.85,9442.95,9583.7,0.0,0.0,29.96,6.52,1.54,22,8,0.0,-3.99
STRATEGY INDICES,NIFTY TOTAL MARKET MOMENTUM QUALITY 50,NIFTY TMMQ 50,42982.4,-816.65,-1.86,43064.35,43432.55,42774.55,43799.05,0.0,0.0,34.07,8.27,0.93,44,6,0.0,-3.49
THEMATIC INDICES,NIFTY COMMODITIES,NIFTY COMMODITIES,9942.15,-161.15,-1.6,9981.3,10054.7,9907.7,10103.3,10569.65,8526.15,15.24,2.38,1.68,30,0,14.47,-3.9
